,Planet Name,Noise Estimate 1.95-1.989um,Full Phase Curve Noise Estimate 1.95-1.989um,Noise Estimate 1.989-2.028um,Full Phase Curve Noise Estimate 1.989-2.028um,Noise Estimate 2.028-2.067um,Full Phase Curve Noise Estimate 2.028-2.067um,Noise Estimate 2.067-2.106um,Full Phase Curve Noise Estimate 2.067-2.106um,Noise Estimate 2.106-2.145um,Full Phase Curve Noise Estimate 2.106-2.145um,Noise Estimate 2.145-2.184um,Full Phase Curve Noise Estimate 2.145-2.184um,Noise Estimate 2.184-2.223um,Full Phase Curve Noise Estimate 2.184-2.223um,Noise Estimate 2.223-2.262um,Full Phase Curve Noise Estimate 2.223-2.262um,Noise Estimate 2.262-2.301um,Full Phase Curve Noise Estimate 2.262-2.301um,Noise Estimate 2.301-2.34um,Full Phase Curve Noise Estimate 2.301-2.34um,Noise Estimate 2.34-2.379um,Full Phase Curve Noise Estimate 2.34-2.379um,Noise Estimate 2.379-2.418um,Full Phase Curve Noise Estimate 2.379-2.418um,Noise Estimate 2.418-2.457um,Full Phase Curve Noise Estimate 2.418-2.457um,Noise Estimate 2.457-2.496um,Full Phase Curve Noise Estimate 2.457-2.496um,Noise Estimate 2.496-2.535um,Full Phase Curve Noise Estimate 2.496-2.535um,Noise Estimate 2.535-2.574um,Full Phase Curve Noise Estimate 2.535-2.574um,Noise Estimate 2.574-2.613um,Full Phase Curve Noise Estimate 2.574-2.613um,Noise Estimate 2.613-2.652um,Full Phase Curve Noise Estimate 2.613-2.652um,Noise Estimate 2.652-2.691um,Full Phase Curve Noise Estimate 2.652-2.691um,Noise Estimate 2.691-2.73um,Full Phase Curve Noise Estimate 2.691-2.73um,Noise Estimate 2.73-2.769um,Full Phase Curve Noise Estimate 2.73-2.769um,Noise Estimate 2.769-2.808um,Full Phase Curve Noise Estimate 2.769-2.808um,Noise Estimate 2.808-2.847um,Full Phase Curve Noise Estimate 2.808-2.847um,Noise Estimate 2.847-2.886um,Full Phase Curve Noise Estimate 2.847-2.886um,Noise Estimate 2.886-2.925um,Full Phase Curve Noise Estimate 2.886-2.925um,Noise Estimate 2.925-2.964um,Full Phase Curve Noise Estimate 2.925-2.964um,Noise Estimate 2.964-3.003um,Full Phase Curve Noise Estimate 2.964-3.003um,Noise Estimate 3.003-3.042um,Full Phase Curve Noise Estimate 3.003-3.042um,Noise Estimate 3.042-3.081um,Full Phase Curve Noise Estimate 3.042-3.081um,Noise Estimate 3.081-3.12um,Full Phase Curve Noise Estimate 3.081-3.12um,Noise Estimate 3.12-3.159um,Full Phase Curve Noise Estimate 3.12-3.159um,Noise Estimate 3.159-3.198um,Full Phase Curve Noise Estimate 3.159-3.198um,Noise Estimate 3.198-3.237um,Full Phase Curve Noise Estimate 3.198-3.237um,Noise Estimate 3.237-3.276um,Full Phase Curve Noise Estimate 3.237-3.276um,Noise Estimate 3.276-3.315um,Full Phase Curve Noise Estimate 3.276-3.315um,Noise Estimate 3.315-3.354um,Full Phase Curve Noise Estimate 3.315-3.354um,Noise Estimate 3.354-3.393um,Full Phase Curve Noise Estimate 3.354-3.393um,Noise Estimate 3.393-3.432um,Full Phase Curve Noise Estimate 3.393-3.432um,Noise Estimate 3.432-3.471um,Full Phase Curve Noise Estimate 3.432-3.471um,Noise Estimate 3.471-3.51um,Full Phase Curve Noise Estimate 3.471-3.51um,Noise Estimate 3.51-3.549um,Full Phase Curve Noise Estimate 3.51-3.549um,Noise Estimate 3.549-3.588um,Full Phase Curve Noise Estimate 3.549-3.588um,Noise Estimate 3.588-3.627um,Full Phase Curve Noise Estimate 3.588-3.627um,Noise Estimate 3.627-3.666um,Full Phase Curve Noise Estimate 3.627-3.666um,Noise Estimate 3.666-3.705um,Full Phase Curve Noise Estimate 3.666-3.705um,Noise Estimate 3.705-3.744um,Full Phase Curve Noise Estimate 3.705-3.744um,Noise Estimate 3.744-3.783um,Full Phase Curve Noise Estimate 3.744-3.783um,Noise Estimate 3.783-3.822um,Full Phase Curve Noise Estimate 3.783-3.822um,Noise Estimate 3.822-3.861um,Full Phase Curve Noise Estimate 3.822-3.861um,Noise Estimate 3.861-3.9um,Full Phase Curve Noise Estimate 3.861-3.9um
563,HD73583b,4.632608157069389e-05,9.154591637276616e-06,4.724854862848183e-05,9.336882237443216e-06,4.818154175601999e-05,9.521252915761077e-06,4.9124816783318687e-05,9.707655421299626e-06,5.00781467502972e-05,9.896044904013564e-06,5.1041320190777587e-05,1.0086379575639378e-05,5.2014139624318746e-05,1.027862041166359e-05,5.299642022687851e-05,1.047273088862958e-05,5.3987988655839816e-05,1.0668676751948592e-05,5.498868200866526e-05,1.0866425810117357e-05,5.599834689761305e-05,1.10659477518708e-05,5.701683862551882e-05,1.1267213983306613e-05,5.804402044982621e-05,1.1470197482448824e-05,5.907976292390489e-05,1.167487266908432e-05,6.012394330619907e-05,1.1881215288003457e-05,6.117644502907521e-05,1.2089202304037994e-05,6.223715722032978e-05,1.2298811807505242e-05,6.330597427125687e-05,1.2510022928853039e-05,6.438279544597769e-05,1.2722815761458546e-05,6.546752452740398e-05,1.293717129166634e-05,6.656006949582178e-05,1.3153071335272737e-05,6.766034223654451e-05,1.337049847975447e-05,6.876825827354784e-05,1.358943603163176e-05,6.988373652637755e-05,1.3809867968430376e-05,7.10066990879021e-05,1.403177889476287e-05,7.213707102082325e-05,1.4255154002116618e-05,7.327478017105934e-05,1.4479979031976106e-05,7.441975699633112e-05,1.470624024194944e-05,7.557193440850082e-05,1.4933924374612635e-05,7.673124762833252e-05,1.516301862880851e-05,7.789763405151648e-05,1.539351063317151e-05,7.907103312491244e-05,1.5625388421671844e-05,8.025138623207916e-05,1.5858640410994806e-05,8.143863658725938e-05,1.6093255379590857e-05,8.26327291370589e-05,1.6329222448246285e-05,8.38336104691713e-05,1.6566531062046084e-05,8.504122872751589e-05,1.680517097360419e-05,8.625553353325486e-05,1.704513222745552e-05,8.747647591121403e-05,1.728640514551584e-05,8.870400822122468e-05,1.7528980313514063e-05,8.993808409402153e-05,1.7772848568324923e-05,9.117865837131677e-05,1.801800098612691e-05,9.242568704970556e-05,1.8264428871317264e-05,9.367912722813252e-05,1.8512123746130793e-05,9.493893705861898e-05,1.8761077340902897e-05,9.620507570001854e-05,1.9011281584931202e-05,9.747750327456048e-05,1.9262728597887958e-05,9.875618082698772e-05,1.95154106817452e-05,0.00010004107028609636,1.976932031317455e-05,0.00010133213442848526,2.0024450136383642e-05
564,WASP-77Ab,9.362517452194736e-05,3.8016054689967646e-05,9.568680529406394e-05,3.88531700126732e-05,9.776921727175224e-05,3.969872344459e-05,9.987205562737237e-05,4.0552570909650556e-05,0.00010199498676408039,4.141457695245059e-05,0.00010413769635707173,4.228461394290536e-05,0.00010629988762142433,4.3162561372915544e-05,0.00010848127977594756,4.404830523262052e-05,0.00011068160667711524,4.4941737455713346e-05,0.00011290061560097243,4.584275542483986e-05,0.00011513806615423807,4.675126152945713e-05,0.00011739372929846955,4.7667162769600034e-05,0.000119667386473435,4.859037039993094e-05,0.00012195882880781781,4.9520799609249887e-05,0.00012426785640692848,5.045836923127348e-05,0.00012659427770853084,5.1403001483071196e-05,0.0001289379088990396,5.235462172801514e-05,0.00013129857338335362,5.331315826050843e-05,0.00013367610130245194,5.4278542110107324e-05,0.0001360703290935898,5.525070686294099e-05,0.0001384810990886246,5.622958849861359e-05,0.0001409082591464641,5.721512524096168e-05,0.00014335166231616426,5.82072574212567e-05,0.0001458111665276233,5.920592735261276e-05,0.00014828663430708285,6.021107921446725e-05,0.00015077793251508416,6.122265894617922e-05,0.00015328493210470674,6.224061414886325e-05,0.00015580750789815904,6.326489399467535e-05,0.00015834553838006964,6.429544914287965e-05,0.0001608989055059151,6.533223166206151e-05,0.00016346749452424774,6.637519495794401e-05,0.0001660511938114993,6.74242937063107e-05,0.0001686498947182667,6.847948379059062e-05,0.00017126349142610424,6.954072224370966e-05,0.0001738918808139125,7.060796719383817e-05,0.0001765349623331745,7.168117781373136e-05,0.00017919263789126273,7.276031427334659e-05,0.00018186481174218804,7.384533769548252e-05,0.00018455139038423476,7.493621011421437e-05,0.00018725228246386588,7.603289443587497e-05,0.00018996739868549147,7.713535440241677e-05,0.0001926966517266243,7.824355455696113e-05,0.00019543995615799037,7.935746021135964e-05,0.0001981972283682907,8.047703741564387e-05,0.00020096838649322042,8.160225292920408e-05,0.00020375335034847526,8.273307419358668e-05,0.00020655204136643337,8.386946930678432e-05,0.0002093643825362864,8.501140699892628e-05,0.00021219029834737546,8.615885660927037e-05,0.0002150297147354756,8.7311788064392e-05
565,LTT9779b,5.720818763100551e-05,3.337165628039374e-05,5.845124115878738e-05,3.409677547722675e-05,5.970700319143232e-05,3.482930801599019e-05,6.097524708460159e-05,3.556912168664063e-05,6.225576013190513e-05,3.631609240965674e-05,6.354834226155781e-05,3.707010347575054e-05,6.485280488498112e-05,3.783104487421411e-05,6.616896987672538e-05,3.859881269787038e-05,6.749666866824961e-05,3.9373308614441366e-05,6.883574144067994e-05,4.015443939565422e-05,7.018603640391293e-05,4.094211649671547e-05,7.154740915122088e-05,4.173625567982836e-05,7.291972208005564e-05,4.2536776676326315e-05,7.430284387107752e-05,4.334360288277107e-05,7.569664901848665e-05,4.4156661086977704e-05,7.710101740569545e-05,4.49758812204885e-05,7.851583392115627e-05,4.580119613447108e-05,7.99409881098358e-05,4.663254139641048e-05,8.137637385640791e-05,4.746985510530378e-05,8.282188909671495e-05,4.8313077723344785e-05,8.427743555450939e-05,4.916215192235567e-05,8.574291850080308e-05,5.001702244340651e-05,8.721824653350654e-05,5.087763596827066e-05,8.870333137532103e-05,5.1743941001527746e-05,9.019808768802876e-05,5.261588776223226e-05,9.170243290161191e-05,5.349342808423232e-05,9.321628705675616e-05,5.437651532429617e-05,9.473957265945655e-05,5.526510427729839e-05,9.627221454662538e-05,5.6159151097823986e-05,9.781413976166613e-05,5.7058613227586055e-05,9.936527743912507e-05,5.7963449328138784e-05,0.00010092555869760902,5.8873619218412436e-05,0.00010249491654024451,5.978908381664745e-05,0.00010407328576203162,6.070980508635054e-05,0.00010566060286349152,6.163574598592208e-05,0.00010725680597010965,6.256687042166433e-05,0.00010886183475706389,6.35031432038726e-05,0.00011047563037882129,6.444453000576639e-05,0.00011209813540323437,6.539099732504534e-05,0.00011372929374973487,6.634251244783536e-05,0.00011536905063135242,6.729904341486591e-05,0.00011701735250024611,6.826055898969665e-05,0.00011867414699646612,6.92270286288281e-05,0.00012033938289974178,7.019842245357789e-05,0.00012201301008404054,7.11747112235733e-05,0.00012369497947471776,7.215586631175516e-05,0.0001253852430080551,7.314185968077508e-05,0.00012708375359303628,7.413266386069775e-05,0.00012879046507520105,7.51282519279159e-05,0.00013050533220241152,7.612859748518009e-05
566,TOI-3364b,0.0001063058823168562,3.187975168177173e-05,0.00010866177070671779,3.258625197340091e-05,0.00011104125231628204,3.3299827564807515e-05,0.00011344393272463683,3.402036017428911e-05,0.00011586944078427522,3.474773849953488e-05,0.00011831742648875143,3.548185757816327e-05,0.00012078755908604334,3.622261822194402e-05,0.00012327952540453776,3.69699265147829e-05,0.00012579302836359724,3.772369336606005e-05,0.00012832778564477883,3.848383411214573e-05,0.00013088352850337687,3.925026815999755e-05,0.00013346000070281672,4.002291866759892e-05,0.0001360569575568885,4.080171225673746e-05,0.0001386741650669526,4.158657875426411e-05,0.0001413113991429213,4.237745095847569e-05,0.00014396844489837258,4.317426442772866e-05,0.00014664509601139555,4.397695728876501e-05,0.0001493411541438572,4.478547006255786e-05,0.00015205642841271478,4.5599745505765005e-05,0.00015479073490776604,4.6419728466108375e-05,0.00015754389625098286,4.7245365750224004e-05,0.00016031574119307077,4.807660600267546e-05,0.00016310610424348057,4.891339959499908e-05,0.0001659148253305515,4.975569852378546e-05,0.00016874174948875088,5.06034563168865e-05,0.00017158672657045134,5.1456627946981336e-05,0.00017444961097988154,5.2315169751791504e-05,0.0001773302614271457,5.31790393603146e-05,0.00018022854070051604,5.404819562453784e-05,0.0001831443154552919,5.492259855611949e-05,0.00018607745601776916,5.580220926760201e-05,0.00018902783620298585,5.668698991775624e-05,0.00019199533314504967,5.757690366069887e-05,0.00019497982713898498,5.8471914598464356e-05,0.0001979812014931028,5.937198773673267e-05,0.00020099934239108038,6.0277088943468685e-05,0.00020403413876289773,6.118718491021783e-05,0.00020708548216394674,6.210224311585233e-05,0.00021015326666170523,6.302223179258637e-05,0.00021323738872930075,6.39471198940572e-05,0.00021633774714552165,6.487687706533971e-05,0.00021945424290075282,6.581147361473792e-05,0.00022258677910836323,6.675088048721109e-05,0.00022573526092121358,6.769506923933556e-05,0.00022889959545285246,6.864401201567249e-05,0.00023207969170310476,6.959768152645271e-05,0.00023527546048771075,7.055605102647654e-05,0.00023848681437176826,7.15190942951538e-05,0.00024171366760671008,7.248678561760432e-05,0.00024495593607053374,7.345909976673346e-05
567,TOI-1634b,0.0001468416609676938,4.9764929608531774e-05,0.0001492463856088747,5.057989555012921e-05,0.00015168865348620019,5.140758496878146e-05,0.00015416713567254346,5.2247547488454335e-05,0.00015668061256851704,5.309936978450092e-05,0.00015922796216180342,5.396267160472556e-05,0.00016180814978158445,5.48371022971396e-05,0.0001644202191306905,5.572233777073905e-05,0.00016706328441339494,5.661807782759851e-05,0.00016973652340567395,5.752404381436854e-05,0.0001724391713388144,5.843997654941823e-05,0.00017517051548695924,5.9365634488543606e-05,0.00017792989036564808,6.030079209774358e-05,0.00018071667346223008,6.124523840624837e-05,0.00018353028143041543,6.219877571684547e-05,0.00018637016669096604,6.316121845384708e-05,0.0001892358143886315,6.413239213178953e-05,0.00019212673966232063,6.511213243028912e-05,0.00019504248519134043,6.610028436245763e-05,0.00019798261898545472,6.709670152594882e-05,0.00020094673239082913,6.810124542716917e-05,0.0002039344382874219,6.911378487037013e-05,0.00020694536945656996,7.013419540441982e-05,0.00020997917710019676,7.116235882095955e-05,0.00021303552949522838,7.219816269838287e-05,0.00021611411076897212,7.324149998680884e-05,0.000219214619782793,7.429226862975794e-05,0.0002223367691129205,7.535037121874529e-05,0.00022548028411861396,7.641571467748018e-05,0.0002286449020889059,7.748820997269563e-05,0.0002318303714602229,7.856777184899858e-05,0.00023503645109800364,7.96543185854088e-05,0.00023826290963619394,8.074777177151252e-05,0.0002415095248691755,8.184805610138578e-05,0.00024477608319121817,8.295509918362372e-05,0.0002480623790791676,8.40688313660225e-05,0.0002513682146143819,8.518918557356254e-05,0.0002546933990404473,8.631609715851756e-05,0.00025803774835356973,8.744950376163746e-05,0.0002614010849226973,8.858934518340713e-05,0.0002647832371369293,8.973556326455253e-05,0.00026818403907786066,9.088810177499776e-05,0.0002716033302147382,9.204690631055271e-05,0.00027504095512063134,9.321192419672295e-05,0.0002784967632078313,9.438310439903581e-05,0.00028197060848097815,9.556039743937481e-05,0.00028546234930646835,9.674375531783128e-05,0.0002889718481969048,9.793313143965419e-05,0.00029249897160941557,9.912848054689986e-05,0.00029604358975672356,0.00010032975865440311
568,TOI-4641b,2.23666996467681e-05,3.864246882604681e-06,2.2887878700565123e-05,3.954289873556411e-06,2.3414052184018933e-05,4.0451957414428885e-06,2.3945149506840913e-05,4.136952290530857e-06,2.4481103742434136e-05,4.2295479580552405e-06,2.5021851314403307e-05,4.322971760058137e-06,2.556733171781185e-05,4.417213243231002e-06,2.6117487270627297e-05,4.512262441972396e-06,2.6672262891477984e-05,4.608109839991492e-06,2.7231605900396222e-05,4.704746335882889e-06,2.779546583972107e-05,4.802163212184376e-06,2.8363794312717745e-05,4.900352107495545e-06,2.8936544837808135e-05,4.9993049912935144e-06,2.951367271660548e-05,5.09901414113356e-06,3.0095134914171058e-05,5.199472121961318e-06,3.0680889950128725e-05,5.3006717673008785e-06,3.127089779944418e-05,5.40260616211263e-06,3.186511980182718e-05,5.505268627140876e-06,3.2463518578846054e-05,5.608652704593885e-06,3.306605795794865e-05,5.712752145017149e-06,3.3672702902694646e-05,5.817560895239774e-06,3.428341944856685e-05,5.923073087284735e-06,3.4898174643816685e-05,6.029283028148874e-06,3.551693649486378e-05,6.136185190369706e-06,3.6139673915802436e-05,6.243774203301761e-06,3.67663566816462e-05,6.352044845038739e-06,3.73969553849615e-05,6.460992034921213e-06,3.803144139557933e-05,6.570610826576088e-06,3.866978682312386e-05,6.680896401442755e-06,3.9311964482101745e-05,6.791844062741647e-06,3.9957947859338026e-05,6.903449229848204e-06,4.060771108355891e-05,7.015707433037763e-06,4.1261228896943477e-05,7.128614308570597e-06,4.191847662848508e-05,7.242165594089631e-06,4.257943016901109e-05,7.356357124304649e-06,4.3244065947741715e-05,7.471184826942418e-06,4.391236091025478e-05,7.586644718939701e-06,4.458429249775424e-05,7.702732902861533e-06,4.525983862755254e-05,7.819445563529195e-06,4.593897767465766e-05,7.936778964839042e-06,4.6621688454402813e-05,8.054729446761484e-06,4.7307950206036195e-05,8.173293422505814e-06,4.7997742577195495e-05,8.292467375837904e-06,4.869104560922061e-05,8.412247858542716e-06,4.938783972323334e-05,8.532631488019318e-06,5.008810570694037e-05,8.653614945000866e-06,5.079182470210434e-05,8.775194971390009e-06,5.1498978192646005e-05,8.897368368203316e-06,5.2209547993334955e-05,9.020131993617405e-06,5.2923516239021625e-05,9.14348276110858e-06
569,TRAPPIST-1d,0.0003057807761559815,4.7886408071030236e-05,0.0003087987367437654,4.835903193596275e-05,0.0003119292653681601,4.88492843745573e-05,0.0003151660409926987,4.935617548896782e-05,0.00031850333824456786,4.987880866449425e-05,0.0003219359580593409,5.041636970828948e-05,0.000325459167749436,5.0968117463856815e-05,0.0003290686490452095,5.15333756740917e-05,0.0003327604529059037,5.211152590450783e-05,0.0003365309600992379,5.2702001369854464e-05,0.00034037684671340494,5.330428153316653e-05,0.000344295053900013,5.3917887367396765e-05,0.0003482827612576165,5.454237718717746e-05,0.0003523373633574212,5.517734297265856e-05,0.00035645644898865176,5.582240711925489e-05,0.00036063778276457,5.647721955708017e-05,0.00036487928878297526,5.7141455192120474e-05,0.00036917903607937,5.781481162814585e-05,0.0003735352256482674,5.849700713419878e-05,0.0003779461788394794,5.918777882740962e-05,0.0003824103269629824,5.9886881045079905e-05,0.00038692620195828343,6.059408388347036e-05,0.00039149242800357546,6.130917188376336e-05,0.00039610771395636986,6.203194284823781e-05,0.0004007708465310456,6.276220677184801e-05,0.00040548068413111135,6.349978487633283e-05,0.00041023615126405247,6.42445087355601e-05,0.0004150362334755446,6.499621948220544e-05,0.0004198799727476919,6.575476708709936e-05,0.0004247664633123459,6.652000970357729e-05,0.0004296948478365076,6.729181307009949e-05,0.0004346643139417617,6.807004996518136e-05,0.0004396740910240684,6.885459970936102e-05,0.00044472344734408273,6.964534770953254e-05,0.0004498116873614168,7.044218504148147e-05,0.00045493814928938473,7.124500806694873e-05,0.0004601022028490565,7.205371808190715e-05,0.0004653032472039202,7.286822099312184e-05,0.0004705407090584606,7.368842702038051e-05,0.0004758140409054316,7.451425042200994e-05,0.00048112271940855704,7.534560924160065e-05,0.0004864662439084792,7.618242507403314e-05,0.0004918441350410094,7.70246228490906e-05,0.0004972559334580484,7.787213063115043e-05,0.000502701198642203,7.872487943354862e-05,0.0005081795078072176,7.958280304638338e-05,0.0005136904548769417,8.044583787661755e-05,0.0005192336495363876,8.131392279947083e-05,0.0005248087163489487,8.218699902017273e-05,0.0005304152939343201,8.306500994522199e-05
570,TRAPPIST-1h,0.00024497677437347793,2.24277452395883e-05,0.0002473946184880616,2.264910006789643e-05,0.00024990264667128806,2.2878711292433804e-05,0.00025249579481434096,2.3116115291525723e-05,0.00025516947602532514,2.336089213294338e-05,0.00025791952506517917,2.3612660486984123e-05,0.0002607421503334223,2.387107323074272e-05,0.00026363389224119004,2.4135813637142153e-05,0.0002665915870079502,2.4406592060504975e-05,0.0002696123350797774,2.4683143045230707e-05,0.0002726934734992318,2.496522279624449e-05,0.00027583255166486705,2.5252606959768048e-05,0.00027902731000740185,2.5545088671112587e-05,0.0002822756611832501,2.584247683293716e-05,0.00028557567344691265,2.614459459298288e-05,0.0002889255559146085,2.6451277994951042e-05,0.00029232364547385724,2.6762374780068916e-05,0.0002957683951292592,2.707774332014011e-05,0.0002992583636045943,2.7397251665611597e-05,0.000302792206046489,2.772077669448976e-05,0.00030636866569633736,2.804820334990069e-05,0.0003099865664150482,2.8379423955727045e-05,0.0003136448059607062,2.8714337601174602e-05,0.0003173423499323719,2.905284958632413e-05,0.00032107822630426393,2.9394870921733074e-05,0.000324851520484466,2.9740317876057714e-05,0.00032866137084037176,3.0089111566405446e-05,0.000332506964640222,3.0441177586780478e-05,0.00033638753436639575,3.0796445670563796e-05,0.000340302354361243,3.1154849383437506e-05,0.00034425073777101447,3.151632584360008e-05,0.0003482320337573994,3.188081546648127e-05,0.0003522456249496973,3.2248261731487103e-05,0.0003562909251137222,3.2618610968587014e-05,0.00036036737701614226,3.2991812162793e-05,0.00036447445046546007,3.336781677481042e-05,0.00036861164051266875,3.374657857630714e-05,0.00037277846579660337,3.4128053498429715e-05,0.00037697446702061405,3.451219949234195e-05,0.00038119920554836547,3.489897640066971e-05,0.0003854522621081346,3.5288345838878746e-05,0.00038973323559584927,3.568027108569223e-05,0.0003940417419680972,3.607471698174522e-05,0.00039837741321738934,3.647164983576952e-05,0.00040273989642248767,3.6871037337650685e-05,0.0004071288528674845,3.7272848477779306e-05,0.00041154395722380055,3.7677053472162535e-05,0.00041598489678993804,3.80836236928231e-05,0.000420451370784239,3.849253160305099e-05,0.0004249430896862747,3.8903750697107304e-05
571,TOI-244b,7.765422193559013e-05,1.2976544482116743e-05,7.888278139478234e-05,1.3181845057845341e-05,8.013170847535021e-05,1.3390549200542847e-05,8.140024228635828e-05,1.360252976019959e-05,8.268768557541377e-05,1.3817670221235803e-05,8.399339783511847e-05,1.4035863550543214e-05,8.531678929305097e-05,1.4257011193170535e-05,8.665731565610643e-05,1.448102219406715e-05,8.801447350110255e-05,1.4707812427822287e-05,8.938779622080752e-05,1.4937303921218932e-05,9.077685044887739e-05,1.5169424255816733e-05,9.218123289893128e-05,1.5404106039740137e-05,9.360056756279018e-05,1.5641286439485207e-05,9.50345032211134e-05,1.5880906763930134e-05,9.648271122643697e-05,1.612291209386604e-05,9.794488352438974e-05,1.636725095132882e-05,9.942073088367037e-05,1.6613875003816326e-05,0.0001009099813094457,1.6862738799156573e-05,0.00010241237861828917,1.7113799527370305e-05,0.00010392768115568933,1.736701680635801e-05,0.00010545566063970444,1.7622352488666824e-05,0.00010699610111640852,1.787977048693849e-05,0.00010854879801465238,1.8139236615953583e-05,0.00011011355728923941,1.8400718449450353e-05,0.00011169019464289965,1.8664185190111394e-05,0.00011327853481870912,1.8929607551322102e-05,0.00011487841095554052,1.9196957649462155e-05,0.00011648966400001262,1.9466208905638295e-05,0.00011811214216921874,1.97373359559026e-05,0.00011974570045910573,2.0010314569099342e-05,0.0001213902001940039,2.0285121571588344e-05,0.00012304550861329033,2.0561734778173678e-05,0.00012471149849161583,2.0840132928641e-05,0.00012638804778951983,2.1120295629372942e-05,0.00012807503933157333,2.1402203299564648e-05,0.00012977236050954832,2.1685837121621357e-05,0.00013147990300829723,2.197117899535102e-05,0.00013319756255232047,2.2258211495614014e-05,0.0001349252386712158,2.2546917833128175e-05,0.00013666283448230266,2.2837281818143832e-05,0.00013841025648899606,2.3129287826750737e-05,0.00014016741439356627,2.3422920769588945e-05,0.00014193422092305467,2.3718166062758155e-05,0.00014371059166729788,2.4015009600750495e-05,0.00014549644492802894,2.4313437731234265e-05,0.00014729170157818305,2.4613437231543e-05,0.00014909628493057152,2.491499528673e-05,0.00015091012061520565,2.5218099469068322e-05,0.0001527331364645901,2.5522737718882514e-05,0.00015456526240634409,2.5828898326604917e-05
572,TOI-544b,9.563274048098882e-05,2.85286226048537e-05,9.742441586184188e-05,2.9063105152500923e-05,9.923847166261105e-05,2.9604264101455e-05,0.00010107430115834775,3.0151918456933205e-05,0.0001029313432015689,3.070590082056666e-05,0.00010480907754090541,3.1266055993885725e-05,0.00010670702071763284,3.183223975419612e-05,0.00010862472245820473,3.240431777841965e-05,0.00011056176249390902,3.2982164694352025e-05,0.00011251774774942525,3.356566324196892e-05,0.0001144923098510375,3.4154703530090134e-05,0.0001164851029125825,3.474918237589598e-05,0.00011849580156338043,3.534900271663071e-05,0.00012052409918761794,3.595407308438512e-05,0.00012256970634892263,3.656430713612442e-05,0.00012463234937757847,3.717962323223434e-05,0.0001267117691009066,3.779994405777537e-05,0.0001288077196999662,3.842519628142021e-05,0.0001309199676779702,3.905531024771735e-05,0.00013304829092769278,3.96902196988853e-05,0.0001351924778868334,4.0329861522845495e-05,0.0001373523267716202,4.097417552459519e-05,0.00013952764488020037,4.16231042183988e-05,0.00014171824795840981,4.227659263858783e-05,0.00014392395962132417,4.293458816700121e-05,0.00014614461082489136,4.359704037536574e-05,0.00014838003938253308,4.426390088109129e-05,0.00015063008952219262,4.493512321513186e-05,0.00015289461147988982,4.561066270073712e-05,0.00015517346112619583,4.629047634202446e-05,0.00015746649962249993,4.697452272143847e-05,0.0001597735931042526,4.766276190525779e-05,0.00016209461238867888,4.8355155356401734e-05,0.00016442943270472666,4.9051665853870056e-05,0.00016677793344321861,4.975225741820963e-05,0.00016913999792545568,5.045689524248558e-05,0.0001715155131885993,5.116554562825766e-05,0.00017390436978640176,5.187817592613529e-05,0.00017630646160400512,5.2594754480529395e-05,0.00017872168568555113,5.3315250578225955e-05,0.0001811499420736086,5.4039634400484906e-05,0.00018359113365942016,5.476787697836656e-05,0.000186045166043065,5.5499950151016166e-05,0.00018851194740280398,5.6235826526687633e-05,0.00019099138837283118,5.697547944627516e-05,0.00019348340192880983,5.771888294916679e-05,0.00019598790328056732,5.8466011741233974e-05,0.0001985048097714336,5.921684116480261e-05,0.00020103404078371955,5.997134717045601e-05,0.00020357551764984337,6.0729506290522494e-05
