,Planet Name,Full Phase Curve Noise Estimate 1.95-1.989um,Full Phase Curve Noise Estimate 1.989-2.028um,Full Phase Curve Noise Estimate 2.028-2.067um,Full Phase Curve Noise Estimate 2.067-2.106um,Full Phase Curve Noise Estimate 2.106-2.145um,Full Phase Curve Noise Estimate 2.145-2.184um,Full Phase Curve Noise Estimate 2.184-2.223um,Full Phase Curve Noise Estimate 2.223-2.262um,Full Phase Curve Noise Estimate 2.262-2.301um,Full Phase Curve Noise Estimate 2.301-2.34um,Full Phase Curve Noise Estimate 2.34-2.379um,Full Phase Curve Noise Estimate 2.379-2.418um,Full Phase Curve Noise Estimate 2.418-2.457um,Full Phase Curve Noise Estimate 2.457-2.496um,Full Phase Curve Noise Estimate 2.496-2.535um,Full Phase Curve Noise Estimate 2.535-2.574um,Full Phase Curve Noise Estimate 2.574-2.613um,Full Phase Curve Noise Estimate 2.613-2.652um,Full Phase Curve Noise Estimate 2.652-2.691um,Full Phase Curve Noise Estimate 2.691-2.73um,Full Phase Curve Noise Estimate 2.73-2.769um,Full Phase Curve Noise Estimate 2.769-2.808um,Full Phase Curve Noise Estimate 2.808-2.847um,Full Phase Curve Noise Estimate 2.847-2.886um,Full Phase Curve Noise Estimate 2.886-2.925um,Full Phase Curve Noise Estimate 2.925-2.964um,Full Phase Curve Noise Estimate 2.964-3.003um,Full Phase Curve Noise Estimate 3.003-3.042um,Full Phase Curve Noise Estimate 3.042-3.081um,Full Phase Curve Noise Estimate 3.081-3.12um,Full Phase Curve Noise Estimate 3.12-3.159um,Full Phase Curve Noise Estimate 3.159-3.198um,Full Phase Curve Noise Estimate 3.198-3.237um,Full Phase Curve Noise Estimate 3.237-3.276um,Full Phase Curve Noise Estimate 3.276-3.315um,Full Phase Curve Noise Estimate 3.315-3.354um,Full Phase Curve Noise Estimate 3.354-3.393um,Full Phase Curve Noise Estimate 3.393-3.432um,Full Phase Curve Noise Estimate 3.432-3.471um,Full Phase Curve Noise Estimate 3.471-3.51um,Full Phase Curve Noise Estimate 3.51-3.549um,Full Phase Curve Noise Estimate 3.549-3.588um,Full Phase Curve Noise Estimate 3.588-3.627um,Full Phase Curve Noise Estimate 3.627-3.666um,Full Phase Curve Noise Estimate 3.666-3.705um,Full Phase Curve Noise Estimate 3.705-3.744um,Full Phase Curve Noise Estimate 3.744-3.783um,Full Phase Curve Noise Estimate 3.783-3.822um,Full Phase Curve Noise Estimate 3.822-3.861um,Full Phase Curve Noise Estimate 3.861-3.9um
295,TOI-4479b,0.00010118654038848785,0.00010277075603265558,0.00010438172079782933,0.0001060184199396602,0.00010767992397693505,0.0001093653794327548,0.00011107400076460816,0.00011280506330924346,0.00011455789709669578,0.00011633188141110111,0.00011812643999525928,0.00011994103681174282,0.000121775172286559,0.00012362837997243235,0.0001255002235779027,0.0001273902943162055,0.0001292982085343777,0.00013122360558852272,0.00013316614593582296,0.0001351255094178089,0.00013710139371281527,0.00013909351293834495,0.00014110159638658303,0.00014312538737842355,0.0001451646422231016,0.00014721912927221544,0.0001492886280581916,0.00015137292850842682,0.00015347183022743272,0.00015558514184010606,0.00015771268039008844,0.0001598542707878296,0.0001620097453035687,0.00016417894310097523,0.00016636170980761892,0.00016855789711891467,0.00017076736243243966,0.00017298996850991487,0.00017522558316442952,0.0001774740789706254,0.00017973533299593016,0.00018200922655101472,0.0001842956449578293,0.0001865944773338147,0.00018890561639090875,0.0001912289582481813,0.00019356440225697864,0.00019591185083761556,0.00019827120932670617,0.00020064238583427505
296,WASP-148b,3.7816601260131085e-05,3.864548642584835e-05,3.948276707829937e-05,4.032829767850197e-05,4.1181941480926136e-05,4.204356971829294e-05,4.291306088094051e-05,4.37903000779646e-05,4.467517846929823e-05,4.556759275949111e-05,4.646744474534303e-05,4.737464091065259e-05,4.828909206229643e-05,4.921071300268067e-05,5.013942223425584e-05,5.1075141692384125e-05,5.20177965033292e-05,5.2967314764559154e-05,5.392362734491381e-05,5.488666770248445e-05,5.585637171834254e-05,5.683267754444793e-05,5.7815525464290096e-05,5.880485776498995e-05,5.980061861970207e-05,6.080275397933709e-05,6.181121147270084e-05,6.282594031424674e-05,6.384689121875431e-05,6.487401632228356e-05,6.590726910884951e-05,6.69466043423076e-05,6.799197800299602e-05,6.904334722872907e-05,7.010067025976378e-05,7.116390638742853e-05,7.22330159060913e-05,7.330796006820669e-05,7.43887010422102e-05,7.547520187300543e-05,7.656742644487453e-05,7.766533944661425e-05,7.876890633871948e-05,7.987809332248712e-05,8.099286731087786e-05,8.211319590102348e-05,8.323904734825105e-05,8.437039054152965e-05,8.55071949802388e-05,8.664943075215269e-05
297,AUMicb,2.836414684383352e-06,2.884458550633209e-06,2.9332102791765016e-06,2.982646223764729e-06,3.032744648207354e-06,3.0834855231580063e-06,3.13485034860306e-06,3.186821998337166e-06,3.2393845833106306e-06,3.2925233312251027e-06,3.3462244801643677e-06,3.400475184382916e-06,3.4552634306560836e-06,3.510577963831897e-06,3.5664082204193e-06,3.6227442692142303e-06,3.679576758103786e-06,3.7368968663068267e-06,3.7946962614095503e-06,3.8529670606390615e-06,3.911701795892244e-06,3.970893382097092e-06,4.030535088538742e-06,4.090620512828579e-06,4.151143557231778e-06,4.212098407106361e-06,4.273479511233933e-06,4.3352815638480654e-06,4.397499488190688e-06,4.460128421443684e-06,4.52316370090177e-06,4.586600851266857e-06,4.650435572957313e-06,4.714663731337226e-06,4.77928134678001e-06,4.844284585491636e-06,4.909669751023755e-06,4.975433276416123e-06,5.04157171691424e-06,5.108081743210425e-06,5.17496013516582e-06,5.242203775972027e-06,5.309809646715142e-06,5.377774821310832e-06,5.446096461778991e-06,5.514771813831748e-06,5.583798202749334e-06,5.653173029522163e-06,5.722893767238447e-06,5.792957957697644e-06
298,WASP-12b,8.012841621170009e-05,8.197659425708202e-05,8.384262370714468e-05,8.572624348940344e-05,8.762720647972316e-05,8.954527828927004e-05,9.148023618716715e-05,9.343186814093992e-05,9.539997195953042e-05,9.738435452584087e-05,9.938483110772203e-05,0.00010140122473783929,0.00010343336565417682,0.0001054810907941105,0.00010754424333586861,0.00010962267228205216,0.00011171623208055954,0.00011382478227885317,0.00011594818720801935,0.00011808631569348571,0.00012023904078968875,0.00012240623953623623,0.00012458779273344676,0.0001267835847354007,0.00012899350325877262,0.00013121743920601082,0.000133455286501514,0.00013570694193960333,0.00013797230504327567,0.0001402512779327519,0.0001425437652029907,0.00014484967380939886,0.00014716891296105098,0.0001495013940208049,0.0001518470304117321,0.0001542057375294,0.00015657743265949943,0.00015896203490042208,0.0001613594650904406,0.00016376964573907823,0.00016619250096242528,0.00016862795642208736,0.0001710759392674796,0.00017353637808128523,0.0001760092028278088,0.00017849434480405625,0.0001809917365933319,0.00018350131202121033,0.00018602300611372116,0.00018855675505756892
299,TOI-4515b,2.4586493547642718e-05,2.5120295946422194e-05,2.5659560514961142e-05,2.62041895875796e-05,2.675409151425052e-05,2.7309180097640925e-05,2.7869374095812416e-05,2.8434596781665957e-05,2.9004775551582623e-05,2.9579841576829356e-05,3.0159729492269387e-05,3.074437711769125e-05,3.133372520773573e-05,3.1927717226974915e-05,3.252629914715221e-05,3.3129419264006895e-05,3.3737028031442746e-05,3.434907791109263e-05,3.496552323558171e-05,3.558632008399883e-05,3.621142616828508e-05,3.6840800729384856e-05,3.747440444215838e-05,3.8112199328175266e-05,3.875414867558862e-05,3.940021696541107e-05,4.0050369803569485e-05,4.070457385818428e-05,4.136279680159818e-05,4.202500725670699e-05,4.269117474720878e-05,4.3361269651420876e-05,4.4035263159352004e-05,4.4713127232749866e-05,4.539483456786499e-05,4.60803585607158e-05,4.6769673274634075e-05,4.7462753409911546e-05,4.8159574275387726e-05,4.886011176180588e-05,4.9564342316819214e-05,5.027224292151252e-05,5.0983791068317544e-05,5.169896474023373e-05,5.241774239124425e-05,5.314010292784988e-05,5.386602569163273e-05,5.459549044278534e-05,5.532847734453595e-05,5.606496694839844e-05
300,LHS1678b,4.21002107818248e-05,4.277788772318269e-05,4.346646565066041e-05,4.416554792407079e-05,4.4874770812085795e-05,4.559379994249882e-05,4.6322327206007726e-05,4.706006804739426e-05,4.780675908874111e-05,4.8562156038137286e-05,4.932603184465055e-05,5.009817506634858e-05,5.0878388423162554e-05,5.166648751058999e-05,5.2462299653698515e-05,5.3265662883850505e-05,5.4076425023030885e-05,5.489444286275223e-05,5.5719581426283584e-05,5.6551713304444104e-05,5.7390718056509446e-05,5.823648166884043e-05,5.908889606480894e-05,5.994785866040667e-05,6.081327196057969e-05,6.168504319198431e-05,6.256308396834114e-05,6.344730998501691e-05,6.433764073988456e-05,6.523399927781345e-05,6.613631195646761e-05,6.704450823133686e-05,6.795852045815763e-05,6.887828371108174e-05,6.980373561511573e-05,7.073481619153771e-05,7.167146771509318e-05,7.261363458192453e-05,7.35612631873001e-05,7.451430181225845e-05,7.547270051843101e-05,7.643641105033697e-05,7.740538674451245e-05,7.837958244493311e-05,7.935895442419383e-05,8.034346030999514e-05,8.13330590165013e-05,8.232771068019858e-05,8.332737659990099e-05,8.433201918056929e-05
301,LHS1678c,2.1032132358101446e-05,2.1370681521205058e-05,2.1714676523620364e-05,2.2063919214583728e-05,2.241822788371197e-05,2.2777435487648857e-05,2.3141388103278506e-05,2.3509943574471475e-05,2.3882970324707976e-05,2.426034631232334e-05,2.4641958108781955e-05,2.5027700083384482e-05,2.5417473680317505e-05,2.5811186776054042e-05,2.6208753106844685e-05,2.6610091757516784e-05,2.7015126704029235e-05,2.742378640327556e-05,2.7836003424513307e-05,2.8251714117544406e-05,2.8670858313424117e-05,2.9093379054006507e-05,2.951922234711659e-05,2.994833694454442e-05,3.0380674140384738e-05,3.081618758757163e-05,3.1254833130698445e-05,3.169656865343911e-05,3.214135393909731e-05,3.258915054296072e-05,3.303992167530004e-05,3.34936320939764e-05,3.3950248005736084e-05,3.440973697537253e-05,3.487206784201757e-05,3.533721064191582e-05,3.580513653708356e-05,3.6275817749329874e-05,3.674922749917337e-05,3.72253399492127e-05,3.770413015158282e-05,3.8185573999144095e-05,3.8669648180085735e-05,3.9156330135673135e-05,3.964559802087147e-05,4.013743066762017e-05,4.0631807550541355e-05,4.112870875489633e-05,4.1628114946614044e-05,4.213000734422462e-05
302,LHS1678d,1.8286570655631528e-05,1.8580925174046035e-05,1.888001462487999e-05,1.9183666724226185e-05,1.9491723482409365e-05,1.980403966212862e-05,2.012048143359027e-05,2.0440925197909476e-05,2.0765256554735157e-05,2.1093369393879064e-05,2.1425165093913017e-05,2.1760551813305487e-05,2.209944386184615e-05,2.2441761141932126e-05,2.2787428650795198e-05,2.3136376036033773e-05,2.3488537197883195e-05,2.3843849932566444e-05,2.4202255611837215e-05,2.456369889447643e-05,2.4928127466071067e-05,2.5295491803865066e-05,2.5665744963891643e-05,2.6038842387948334e-05,2.6414741728261596e-05,2.679340268797132e-05,2.717478687577464e-05,2.755885767326503e-05,2.794558011368563e-05,2.8334920770946465e-05,2.872684765789698e-05,2.912133013295261e-05,2.9518338814274577e-05,2.9917845500790063e-05,3.0319823099410833e-05,3.0724245557888814e-05,3.11310878027879e-05,3.154032568211805e-05,3.1951935912225947e-05,3.2365896028557963e-05,3.2782184339975554e-05,3.3200779886316206e-05,3.362166239892299e-05,3.404481226390764e-05,3.447021048791437e-05,3.489783866618855e-05,3.532767895276162e-05,3.575971403259058e-05,3.6193927095498967e-05,3.663030181177422e-05
303,TOI-1994b,3.399534364243239e-05,3.4824520624741456e-05,3.5661423420966525e-05,3.650595786629642e-05,3.735803400785157e-05,3.821756577626418e-05,3.9084470691725905e-05,3.995866960013709e-05,4.084008643563037e-05,4.172864800624933e-05,4.262428380004552e-05,4.3526925809210344e-05,4.4436508370178866e-05,4.53529680179348e-05,4.6276243352950444e-05,4.7206274919411836e-05,4.8143005093540745e-05,4.908637798097225e-05,5.0036339322274245e-05,5.099283640579417e-05,5.1955817987134034e-05,5.292523421460544e-05,5.3901036560110304e-05,5.488317775495877e-05,5.587161173015586e-05,5.686629356078296e-05,5.786717941410895e-05,5.887422650110312e-05,5.988739303108306e-05,6.090663816922217e-05,6.193192199669338e-05,6.296320547323653e-05,6.400045040195951e-05,6.504361939620385e-05,6.60926758483088e-05,6.714758390015118e-05,6.820830841531016e-05,6.927481495274824e-05,7.03470697419142e-05,7.142503965913904e-05,7.250869220526565e-05,7.359799548441657e-05,7.469291818381356e-05,7.579342955460331e-05,7.689949939360348e-05,7.801109802592391e-05,7.912819628839688e-05,8.025076551377809e-05,8.137877751566865e-05,8.251220457410028e-05
304,GJ806b,1.8996481161242982e-05,1.9311845764256077e-05,1.9632019436986113e-05,1.995683578368597e-05,2.0286142000537006e-05,2.061979742135231e-05,2.0957672247977956e-05,2.1299646438599844e-05,2.1645608731505914e-05,2.199545578540846e-05,2.2349091420394362e-05,2.2706425945997043e-05,2.3067375564913076e-05,2.343186184258968e-05,2.379981123431303e-05,2.41711546626281e-05,2.4545827138920595e-05,2.492376742384118e-05,2.5304917721973285e-05,2.5689223406753225e-05,2.607663277218486e-05,2.6467096808321765e-05,2.6860568997884827e-05,2.725700513171403e-05,2.7656363141019856e-05,2.8058602944668624e-05,2.846368630993114e-05,2.887157672530937e-05,2.9282239284229175e-05,2.9695640578509117e-05,3.0111748600649724e-05,3.053053265408887e-05,3.0951963270663385e-05,3.1376012134600615e-05,3.180265201242983e-05,3.223185668828101e-05,3.266360090407492e-05,3.309786030417345e-05,3.3534611384104396e-05,3.3973831442993984e-05,3.441549853940355e-05,3.485959145027752e-05,3.5306089632738234e-05,3.5754973188504504e-05,3.620622283071073e-05,3.665981985294035e-05,3.71157461002929e-05,3.757398394233078e-05,3.8034516247759265e-05,3.849732636070034e-05
305,Kepler-91b,4.082184608692504e-05,4.163133804831626e-05,4.245012128995678e-05,4.32779778174477e-05,4.411470507845428e-05,4.496011441940171e-05,4.5814029729363914e-05,4.66762862449862e-05,4.754672949438768e-05,4.842521436135359e-05,4.931160425398629e-05,5.0205770364302946e-05,5.110759100723382e-05,5.201695102914652e-05,5.2933741277380024e-05,5.385785812346595e-05,5.4789203033699235e-05,5.572768218156703e-05,5.667320609726677e-05,5.7625689350148895e-05,5.858505026047196e-05,5.955121063727589e-05,6.0524095539595446e-05,6.150363305857733e-05,6.248975411831755e-05,6.348239229354201e-05,6.448148364243541e-05,6.548696655311714e-05,6.649878160246126e-05,6.75168714260632e-05,6.854118059831367e-05,6.957165552164031e-05,7.060824432407924e-05,7.165089676443016e-05,7.269956414431139e-05,7.375419922653189e-05,7.481475615921286e-05,7.58811904051795e-05,7.695345867619514e-05,7.803151887160569e-05,7.911533002106605e-05,8.020485223100757e-05,8.130004663453751e-05,8.24008753445278e-05,8.350730140962332e-05,8.461928877296184e-05,8.573680223338947e-05,8.685980740899835e-05,8.798827070281369e-05,8.91221592704585e-05
306,TOI-3688Ab,6.341065482165184e-05,6.483896034435707e-05,6.628134733083351e-05,6.773759278290351e-05,6.920748637319912e-05,7.069082930637028e-05,7.218743331008804e-05,7.369711973849522e-05,7.52197187733873e-05,7.675506871054574e-05,7.830301532053634e-05,7.986341127477145e-05,8.143611562892443e-05,8.302099335691117e-05,8.46179149295253e-05,8.622675593263094e-05,8.78473967204697e-05,8.947972210021028e-05,9.112362104436321e-05,9.277898642808364e-05,9.444571478878817e-05,9.612370610576667e-05,9.781286359778259e-05,9.951309353689707e-05,0.00010122430507689326,0.00010294641009494237,0.00010467932304524587,0.00010642296082352874,0.00010817724264142642,0.00010994208990984874,0.0001117174261305428,0.00011350317679513791,0.0001152992692910327,0.00011710563281355286,0.00011892219828384305,0.00012074889827205787,0.00012258566692538905,0.00012443243990056116,0.00012628915430047083,0.00012815574861459866,0.00013003216266296023,0.0001319183375433115,0.00013381421558134995,0.00013571974028373635,0.00013763485629369874,0.00013955950934906042,0.0001414936462425042,0.00014343721478393988,0.00014539016376482924,0.00014735244292431082
307,LHS1478b,3.63495724291232e-05,3.691517237382556e-05,3.749042637815374e-05,3.807496494981015e-05,3.8668449725317834e-05,3.927057008487947e-05,3.988104020238238e-05,4.0499596466768114e-05,4.112599522141954e-05,4.1760010776750416e-05,4.2401433658267224e-05,4.30500690581769e-05,4.3705735463454504e-05,4.436826343733639e-05,4.503749453454852e-05,4.571328033342602e-05,4.639548157045118e-05,4.708396736474848e-05,4.7778614521778233e-05,4.84793069069064e-05,4.918593488078027e-05,4.989839478946057e-05,5.061658850318365e-05,5.134042299840276e-05,5.2069809978390856e-05,5.2804665528305776e-05,5.3544909801082834e-05,5.429046673095185e-05,5.504126377177454e-05,5.5797231657690014e-05,5.655830418386351e-05,5.732441800537099e-05,5.8095512452471935e-05,5.8871529360715126e-05,5.965241291447904e-05,6.043810950272142e-05,6.122856758580624e-05,6.202373757241898e-05,6.282357170568615e-05,6.362802395766655e-05,6.443704993151603e-05,6.525060677066019e-05,6.606865307437478e-05,6.689114881926119e-05,6.771805528611418e-05,6.854933499175573e-05,6.938495162542715e-05,7.022486998938835e-05,7.106905594339284e-05,7.19174763527258e-05
308,Kepler-1658b,5.130313726376922e-05,5.247718166240243e-05,5.366263972588328e-05,5.485934006321171e-05,5.606712063762684e-05,5.728582794358711e-05,5.851531627643075e-05,5.9755447082429264e-05,6.1006088378798215e-05,6.226711423473352e-05,6.353840430588138e-05,6.481984341569497e-05,6.611132117804282e-05,6.741273165623439e-05,6.872397305424125e-05,7.004494743647488e-05,7.137556047294314e-05,7.271572120701552e-05,7.406534184337647e-05,7.542433755403136e-05,7.679262630051952e-05,7.817012867066506e-05,7.955676772842342e-05,8.095246887555487e-05,8.23571597239508e-05,8.37707699776366e-05,8.519323132353592e-05,8.66244773301811e-05,8.806444335368063e-05,8.951306645027681e-05,9.097028529493064e-05,9.243604010541391e-05,9.391027257144287e-05,9.539292578843902e-05,9.688394419552457e-05,9.838327351743866e-05,9.989086071003365e-05,0.0001014066539090839,0.00010293060238217225,0.00010446265648337762,0.00010600276761059799,0.00010755088816529749,0.00010910697151448657,0.00011067097195481027,0.00011224284467856588,0.00011382254574153575,0.00011541003203249517,0.00011700526124429898,0.00011860819184643887,0.00012021878305895285
309,GJ9827b,2.2754013239007963e-05,2.3187336789104512e-05,2.362593874026598e-05,2.4069681539673496e-05,2.4518437811326985e-05,2.4972089318206532e-05,2.5430526051948582e-05,2.5893645432037254e-05,2.636135159935948e-05,2.683355479130808e-05,2.731017078758851e-05,2.7791120417491285e-05,2.8276329120747208e-05,2.876572655523116e-05,2.9259246245717592e-05,2.9756825268708454e-05,3.025840396903024e-05,3.076392570447679e-05,3.127333661526765e-05,3.178658541550667e-05,3.230362320419843e-05,3.282440329367007e-05,3.334888105352551e-05,3.3877013768490906e-05,3.4408760508686814e-05,3.494408201106369e-05,3.5482940570865195e-05,3.602529994211514e-05,3.6571125246253275e-05,3.712038288812235e-05,3.7673040478611155e-05,3.822906676332736e-05,3.878843155674223e-05,3.9351105681310074e-05,3.991706091110947e-05,4.048626991961668e-05,4.105870623123778e-05,4.163434417628062e-05,4.221315884908206e-05,4.27951260690084e-05,4.338022234410863e-05,4.396842483719691e-05,4.455971133416242e-05,4.515406021434319e-05,4.575145042278976e-05,4.635186144428022e-05,4.6955273278946036e-05,4.756166641939394e-05,4.8171021829210914e-05,4.878332092274148e-05
310,GJ9827c,1.3509490298133864e-05,1.3766762728913087e-05,1.4027169046766524e-05,1.4290627583970222e-05,1.4557062714971047e-05,1.4826404240202144e-05,1.5098586845606415e-05,1.537354962718114e-05,1.565123567154825e-05,1.593159168494114e-05,1.6214567664169615e-05,1.650011660407811e-05,1.678819423681714e-05,1.707875879892956e-05,1.737177082281002e-05,1.7667192949581316e-05,1.7964989760832676e-05,1.826512762700932e-05,1.8567574570535522e-05,1.8872300141999594e-05,1.917927530795078e-05,1.9488472349029994e-05,1.9799864767322483e-05,2.0113427201958e-05,2.042913535208889e-05,2.074696590649609e-05,2.1066896479148875e-05,2.1388905550122e-05,2.1712972411351075e-05,2.2039077116752468e-05,2.2367200436295024e-05,2.269732381365175e-05,2.3029429327100302e-05,2.336349965337703e-05,2.369951803421569e-05,2.4037468245339584e-05,2.437733456768519e-05,2.4719101760668192e-05,2.5062755037322854e-05,2.5408280041147174e-05,2.5755662824523166e-05,2.6104889828579387e-05,2.6455947864375863e-05,2.6808824095314492e-05,2.716350602067145e-05,2.751998146016942e-05,2.787823853950618e-05,2.8238265676771445e-05,2.8600051569684843e-05,2.896358518358934e-05
311,GJ9827d,1.0551255754855134e-05,1.0752192071171955e-05,1.0955576033054756e-05,1.1161343855932589e-05,1.1369436474323705e-05,1.1579799060579726e-05,1.1792380602759742e-05,1.2007133533287553e-05,1.2224013401366378e-05,1.2442978583208113e-05,1.2663990025048565e-05,1.2887011014664916e-05,1.3112006977740044e-05,1.3338945295950994e-05,1.356779514409349e-05,1.3798527343933609e-05,1.40311142327911e-05,1.4265529545127767e-05,1.450174830564311e-05,1.473974673257162e-05,1.4979502150049322e-05,1.5220992908551282e-05,1.546419831253168e-05,1.5709098554505382e-05,1.5955674654891888e-05,1.620390840703582e-05,1.645378232687742e-05,1.6705279606807373e-05,1.695838407330034e-05,1.7213080147957362e-05,1.7469352811634672e-05,1.7727187571368615e-05,1.798657042983791e-05,1.8247487857132743e-05,1.8509926764620675e-05,1.8773874480728666e-05,1.903931872846804e-05,1.930624760455456e-05,1.9574649559991633e-05,1.9844513381985813e-05,2.011582817709247e-05,2.038858335548791e-05,2.0662768616274353e-05,2.093837393374196e-05,2.121538954450728e-05,2.1493805935463723e-05,2.177361383247903e-05,2.205480418978651e-05,2.2337368180017523e-05,2.262129718482409e-05
312,LTT1445Ab,7.544123771430774e-06,7.659790737566732e-06,7.77748388957839e-06,7.897124065866925e-06,8.018638815001726e-06,8.141961663587187e-06,8.26703147848093e-06,8.39379190950353e-06,8.522190901051664e-06,8.652180262883897e-06,8.78371529188935e-06,8.916754437911973e-06,9.051259007755387e-06,9.187192902373654e-06,9.324522382979996e-06,9.463215862423408e-06,9.603243718698193e-06,9.744578127887643e-06,9.887192914212816e-06,1.0031063415168813e-05,1.0176166360002174e-05,1.0322479760004761e-05,1.0469982809299168e-05,1.0618655794958746e-05,1.0768480015442775e-05,1.0919437706460818e-05,1.1071511973481101e-05,1.1224686730191164e-05,1.1378946642305238e-05,1.1534277076176025e-05,1.1690664051735061e-05,1.1848094199337106e-05,1.2006554720131534e-05,1.2166033349625297e-05,1.2326518324135986e-05,1.2487998349870648e-05,1.2650462574386573e-05,1.281390056022085e-05,1.2978302260498098e-05,1.3143657996337265e-05,1.3309958435906915e-05,1.3477194574985755e-05,1.3645357718899265e-05,1.3814439465721958e-05,1.3984431690637129e-05,1.41553265313624e-05,1.432711637455335e-05,1.449979384310964e-05,1.46733517843124e-05,1.4847783258725731e-05
313,KELT-4Ab,2.8349388707806444e-05,2.8997783324022746e-05,2.9652484419664775e-05,3.031339711518259e-05,3.0980431717136234e-05,3.1653503261535815e-05,3.2332531108629476e-05,3.3017438582316446e-05,3.370815264839073e-05,3.4404603626656104e-05,3.5106724932697305e-05,3.581445284567279e-05,3.652772629900043e-05,3.7246486691252534e-05,3.797067771491638e-05,3.8700245201000514e-05,3.943513697772259e-05,4.017530274174133e-05,4.092069394058912e-05,4.16712636651198e-05,4.242696655094759e-05,4.31877586879505e-05,4.3953597537038225e-05,4.472444185348002e-05,4.550025161614149e-05,4.628098796208814e-05,4.706661312604812e-05,4.78570903842818e-05,4.8652384002475753e-05,4.945245918729118e-05,5.025728204125458e-05,5.106681952070186e-05,5.188103939651803e-05,5.26999102174421e-05,5.3523401275719754e-05,5.435148257492979e-05,5.518412479979479e-05,5.602129928782848e-05,5.686297800268871e-05,5.770913350908317e-05,5.855973894913583e-05,5.941476802009677e-05,6.027419495328968e-05,6.113799449422763e-05,6.200614188379793e-05,6.287861284045291e-05,6.375538354332888e-05,6.463643061623978e-05,6.552173111248559e-05,6.641126250041019e-05
314,HAT-P-54b,6.0019070418039525e-05,6.118321804519769e-05,6.236116205662152e-05,6.355255919497074e-05,6.475709113050442e-05,6.597446194089298e-05,6.720439589894838e-05,6.844663552499796e-05,6.970093986745142e-05,7.096708298070285e-05,7.224485257424458e-05,7.353404881072095e-05,7.483448323390447e-05,7.614597781034148e-05,7.746836407066309e-05,7.880148233852892e-05,8.014518103679664e-05,8.149931606190756e-05,8.286375021866888e-05,8.423835270861067e-05,8.562299866600077e-05,8.701756873629457e-05,8.842194869247676e-05,8.983602908531171e-05,9.125970492394249e-05,9.269287538377077e-05,9.413544353885631e-05,9.558731611639111e-05,9.704840327112217e-05,9.85186183777785e-05,9.999787783980924e-05,0.00010148610091290649,0.00010298320954195246,0.00010448912821017792,0.0001060037837994254,0.00010752710546056825,0.00010905902449316986,0.00011059947423360524,0.00011214838995095043,0.00011370570874994581,0.00011527136948049762,0.00011684531265316913,0.00011842748036016435,0.00012001781620140806,0.00012161626521529169,0.00012322277381374714,0.0001248372897213023,0.00012645976191783778,0.00012809014058476678,0.00012972837705436488
315,MASCARA-4b,1.5610200123397693e-05,1.5992177126081447e-05,1.637770781517796e-05,1.6766749304405587e-05,1.7159260603660812e-05,1.755520247235117e-05,1.7954537288045124e-05,1.835722892850501e-05,1.8763242665451294e-05,1.9172545068630712e-05,1.958510391897473e-05,2.000088812979094e-05,2.0419867675071538e-05,2.084201352413298e-05,2.126729758189095e-05,2.169569263417111e-05,2.212717229752723e-05,2.256171097310384e-05,2.2999283804136965e-05,2.343986663673031e-05,2.3883435983595988e-05,2.4329968990470836e-05,2.477944340496149e-05,2.523183754760072e-05,2.5687130284905687e-05,2.6145301004271944e-05,2.6606329590539806e-05,2.707019640408696e-05,2.753688226032815e-05,2.8006368410498952e-05,2.8478636523623764e-05,2.89536686695731e-05,2.9431447303125105e-05,2.991195524895579e-05,3.039517568748343e-05,3.088109214151253e-05,3.136968846360941e-05,3.1860948824161055e-05,3.235485770007481e-05,3.285139986406111e-05,3.3350560374472666e-05,3.385232456565734e-05,3.435667803878568e-05,3.486360665313297e-05,3.537309651777695e-05,3.5885133983691105e-05,3.639970563620374e-05,3.691679828780549e-05,3.743639897128331e-05,3.795849493315423e-05
316,HATS-70b,0.00016017983806879875,0.00016411527624883793,0.00016808726159767007,0.00017209535844477726,0.00017613915010130594,0.00018021823740705493,0.000184332237428235,0.0001884807822870424,0.00019266351810684723,0.0001968801040589862,0.00020113021149924988,0.0002054135231836758,0.00020972973255464704,0.0002140785430895724,0.00021845966770530075,0.00022287282821236955,0.00022731775481388695,0.0002317941856444853,0.00023630186634534308,0.0002408405496716962,0.0002454099951297761,0.00025000996864031773,0.00025464024222620344,0.000259300593722093,0.00026399080650396975,0.00026871066923696063,0.0002734599756398133,0.0002782385242645828,0.0002830461182903494,0.0002878825653297473,0.00029274767724731497,0.0002976412699887256,0.00030256316342005353,0.0003075131811763262,0.0003124911505186217,0.00031749690219917036,0.0003225302703337832,0.0003275910922811253,0.0003326792085284166,0.00033779446258297825,0.00034293670086936446,0.0003481057726316523,0.0003533015298404985,0.0003585238271047648,0.00036377252158732335,0.00036904747292484073,0.000374348543151243,0.00037967559662469046,0.00038502849995783987,0.00039040712195112835
