,Planet Name,Full Phase Curve Noise Estimate 3.9-4.03um,Full Phase Curve Noise Estimate 4.03-4.16um,Full Phase Curve Noise Estimate 4.16-4.29um,Full Phase Curve Noise Estimate 4.29-4.42um,Full Phase Curve Noise Estimate 4.42-4.55um,Full Phase Curve Noise Estimate 4.55-4.68um,Full Phase Curve Noise Estimate 4.68-4.81um,Full Phase Curve Noise Estimate 4.81-4.94um,Full Phase Curve Noise Estimate 4.94-5.07um,Full Phase Curve Noise Estimate 5.07-5.2um,Full Phase Curve Noise Estimate 5.2-5.33um,Full Phase Curve Noise Estimate 5.33-5.46um,Full Phase Curve Noise Estimate 5.46-5.59um,Full Phase Curve Noise Estimate 5.59-5.72um,Full Phase Curve Noise Estimate 5.72-5.85um,Full Phase Curve Noise Estimate 5.85-5.98um,Full Phase Curve Noise Estimate 5.98-6.11um,Full Phase Curve Noise Estimate 6.11-6.24um,Full Phase Curve Noise Estimate 6.24-6.37um,Full Phase Curve Noise Estimate 6.37-6.5um,Full Phase Curve Noise Estimate 6.5-6.63um,Full Phase Curve Noise Estimate 6.63-6.76um,Full Phase Curve Noise Estimate 6.76-6.89um,Full Phase Curve Noise Estimate 6.89-7.02um,Full Phase Curve Noise Estimate 7.02-7.15um,Full Phase Curve Noise Estimate 7.15-7.28um,Full Phase Curve Noise Estimate 7.28-7.41um,Full Phase Curve Noise Estimate 7.41-7.54um,Full Phase Curve Noise Estimate 7.54-7.67um,Full Phase Curve Noise Estimate 7.67-7.8um
382,TOI-201b,5.880116772755528e-06,6.141435162691661e-06,6.406684236646911e-06,6.675802068401622e-06,6.948729845447267e-06,7.225411594165142e-06,7.505793939814787e-06,7.78982589567957e-06,8.07745867681446e-06,8.368645534694398e-06,8.663341609732003e-06,8.961503799162604e-06,9.263090638220505e-06,9.568062192868653e-06,9.876379962620723e-06,1.0188006792220406e-05,1.0502906791126007e-05,1.0821045259900744e-05,1.1142388622738595e-05,1.146690436545715e-05,1.1794560978380533e-05,1.2125327903610263e-05,1.2459175486243874e-05,1.2796074929155983e-05,1.3135998251003828e-05,1.3478918247157089e-05,1.3824808453285943e-05,1.4173643111374721e-05,1.452539713794742e-05,1.4880046094320862e-05
383,WASP-88b,5.230528730416591e-05,5.4631465134116376e-05,5.699263684950931e-05,5.938825169197798e-05,6.181778653533147e-05,6.428074345353214e-05,6.677664759587672e-05,6.930504531961061e-05,7.186550253985197e-05,7.445760326420528e-05,7.708094828534059e-05,7.973515400947158e-05,8.241985140241428e-05,8.513468503788834e-05,8.787931223515992e-05,9.065340227511589e-05,9.345663568547515e-05,9.628870358718474e-05,9.914930709519213e-05,0.00010203815676768016,0.00010495497209866052,0.00010789948104948249,0.00011087141961535985,0.00011387053142350487,0.00011689656735987567,0.00011994928522187794,0.00012302844939466348,0.00012613383054896408,0.0001292652053585657,0.00013242235623578985
384,HATS-39b,0.00011816690762943246,0.00012343617813934354,0.00012878475398240446,0.0001342113915022044,0.00013971490894377787,0.00014529418106142236,0.00015094813440070856,0.00015667574314639848,0.0001624760254488343,0.000168348040157599,0.00017429088390402608,0.00018030368848424605,0.00018638561850260385,0.0001925358692417682,0.00019875366473116502,0.00020503825598971483,0.000211388919422382,0.00021780495535298345,0.0002242856866782101,0.00023083045762977716,0.00023743863263339684,0.00024410959525472366,0.00025084274722362134,0.0002576375075291725,0.0002644933115787765,0.0002714096104154144,0.0002783858699878321,0.0002854215704690441,0.0002925162056189313,0.0002996692821872872
385,WASP-168b,6.728110911729888e-05,7.024639321633944e-05,7.32562317461369e-05,7.63099139666946e-05,7.94067658225029e-05,8.254614659764663e-05,8.572744600782578e-05,8.895008165653568e-05,9.221349679705238e-05,9.551715835302141e-05,9.886055515916901e-05,0.0001022431963905178,0.00010566461015397908,0.00010912434222054886,0.00011262195487987422,0.00011615702590183719,0.00011972914759213175,0.0001233379259307381,0.00012698297978382594,0.0001306639401809005,0.00013438044965014684,0.00013813216160586374,0.00014191873978264567,0.0001457398577116558,0.00014959519823491073,0.00015348445305396873,0.0001574073223098304,0.0001613635141912662,0.00016535274456902166,0.00016937473665370548
386,HD2685b,2.83607876552162e-05,2.9630593153658656e-05,3.091952536136865e-05,3.2227285890406395e-05,3.35535910316276e-05,3.489817049582763e-05,3.626076630981121e-05,3.764113184284344e-05,3.9039030943612056e-05,4.0454237171479385e-05,4.188653310868135e-05,4.333570974241247e-05,4.4801565907580576e-05,4.628390778248526e-05,4.7782548430882174e-05,4.929730738488524e-05,5.082801026396474e-05,5.2374488425971214e-05,5.3936578646690114e-05,5.5514122824882464e-05,5.7106967710176096e-05,5.871496465150776e-05,6.0337969364093276e-05,6.197584171315104e-05,6.362844551281805e-05,6.529564833886867e-05,6.697732135400124e-05,6.867333914461114e-05,7.038357956805355e-05,7.210792360953592e-05
387,K2-237b,7.832813352194803e-05,8.180677964904805e-05,8.533774512163577e-05,8.892020488921955e-05,9.255337547069725e-05,9.623651127576083e-05,9.996890139342978e-05,0.00010374986677169744,0.00010757875772705927,0.00011145495173418326,0.000115377851455005,0.00011934688297365322,0.0001233614942093386,0.00012742115348388886,0.0001315253482243339,0.0001356735837839776,0.00013986538236785746,0.00014410028205053623,0.00014837783587590863,0.0001526976110300703,0.00015705918807952345,0.0001614621602679993,0.000165906132866006,0.0001703907225679474,0.0001749155569322923,0.00017948027386077955,0.00018408452111310224,0.0001887279558539614,0.00019341024422963227,0.00019813106097158235
388,HD149026b,1.3887428577254284e-05,1.4501649951904297e-05,1.5125103932731445e-05,1.575764404332683e-05,1.639913128263585e-05,1.7049433452700147e-05,1.7708424573090726e-05,1.83759843677449e-05,1.9051997812725922e-05,1.9736354735600417e-05,2.042894945883393e-05,2.1129680480948574e-05,2.1838450190264296e-05,2.255516460690012e-05,2.3279733149409277e-05,2.401206842298919e-05,2.475208602666762e-05,2.549970437724704e-05,2.6254844548112498e-05,2.701743012126167e-05,2.7787387051143238e-05,2.8564643539075575e-05,2.934912991717091e-05,3.014077854082609e-05,3.093952368895727e-05,3.174530147124951e-05,3.255804974177585e-05,3.3377708018422254e-05,3.420421740760156e-05,3.503752053381137e-05
389,HAT-P-39b,0.00010590232640215615,0.00011061203901477835,0.00011539260202105814,0.00012024290029770548,0.00012516187467171384,0.00013014851699557234,0.00013520186584460364,0.00014032100273563062,0.0001455050487857118,0.00015075316174488384,0.00015606453334878937,0.000161438386946502,0.00016687397536645216,0.0001723705789893905,0.0001779275040022653,0.00018354408081091818,0.00018921966259277757,0.00019495362397344603,0.00020074535981339336,0.00020659428409278144,0.0002124998288840839,0.0002184614434035042,0.0002244785931333001,0.0002305507590081069,0.00023667743665919827,0.0002428581357112997,0.00024909237912718095,0.00025537970259585326,0.0002617196539605342,0.0002681117926830732
390,TOI-270c,1.8443071027907693e-05,1.917298110363575e-05,1.9914165530429142e-05,2.066638842892498e-05,2.142943174664745e-05,2.2203092997933638e-05,2.298718337849108e-05,2.3781526181020696e-05,2.4585955454687518e-05,2.54003148635605e-05,2.6224456708541464e-05,2.7058241084518574e-05,2.7901535150076636e-05,2.875421249145133e-05,2.9616152565844258e-05,3.0487240211930548e-05,3.136736521754622e-05,3.225642193627294e-05,3.315430894604149e-05,3.4060928743994135e-05,3.497618747277621e-05,3.589999467418273e-05,3.683226306670304e-05,3.777290834402365e-05,3.872184899198022e-05,3.96790061218014e-05,4.0644303317785906e-05,4.1617666497817757e-05,4.259902378531714e-05,4.358830539142635e-05
391,HAT-P-30b,5.028765618700468e-05,5.251848304790147e-05,5.478285614804607e-05,5.708024562717076e-05,5.9410148413906126e-05,6.177208584473459e-05,6.416560158658599e-05,6.659025981348928e-05,6.904564359736499e-05,7.153135348055498e-05,7.404700620358072e-05,7.659223356627215e-05,7.916668140414628e-05,8.177000866488288e-05,8.4401886572169e-05,8.706199786616088e-05,8.975003611141538e-05,9.246570506447367e-05,9.520871809440985e-05,9.797879765054505e-05,0.00010077567477232384,0.00010359908863700425,0.00010644878614134886,0.00010932452151398433,0.00011222605595550652,0.00011515315730373685,0.00011810559972183271,0.0001210831634072431,0.00012408563431966585,0.00012711280392641797
392,LP791-18b,0.00013618787992708306,0.000141286831757578,0.00014646786220650878,0.00015172891741968689,0.00015706812487834403,0.00016248376825950554,0.0001679742666827593,0.00017353815745321715,0.00017917408161306292,0.00018488077176604493,0.0001906570417543184,0.00019650177785485306,0.0002024139312302864,0.00020839251142149807,0.00021443658071017448,0.00022054524921188704,0.00022671767058570088,0.00023295303826666739,0.00023925058214391626,0.00024560956562011383,0.00025202928299876545,0.0002585090571545159,0.0002650482374486697,0.0002716461978580166,0.00027830233528989824,0.0002850160680604207,0.0002917868345160569,0.00029861409178175694,0.00030549731462089466,0.0003124359943945033
393,HAT-P-12b,6.751727841427578e-05,7.037274962997452e-05,7.32711969508865e-05,7.621187533213707e-05,7.919408426342088e-05,8.221716303709288e-05,8.528048671602988e-05,8.838346267365056e-05,9.152552760543516e-05,9.470614493187004e-05,9.792480252860927e-05,0.00010118101073196598,0.00010447430057753564,0.00010780422223736058,0.00011117034362712364,0.00011457224915972755,0.00011800953862552111,0.00012148182618260583,0.00012498873944328338,0.00012852991864478364,0.0001321050158941998,0.00013571369447901334,0.00013935562823578557,0.00014303050097061928,0.00014673800592586005,0.0001504778452882096,0.00015424972973403274,0.00015805337800820827,0.00016188851653324058,0.00016575487904581642
394,TOI-421c,1.1958549980667805e-05,1.2476415907853825e-05,1.300205740553328e-05,1.3535346488067831e-05,1.4076162184888858e-05,1.4624389855832915e-05,1.5179920601340697e-05,1.574265075099499e-05,1.6312481417253378e-05,1.6889318103830658e-05,1.7473070360204286e-05,1.8063651475293396e-05,1.866097820461348e-05,1.9264970526196004e-05,1.987555142135822e-05,2.049264667705089e-05,2.111618470702908e-05,2.1746096389515488e-05,2.238231491938112e-05,2.302477567314782e-05,2.367341608536288e-05,2.4328175535096307e-05,2.4988995241475707e-05,2.5655818167317737e-05,2.632858893003701e-05,2.7007253719111846e-05,2.7691760219473276e-05,2.838205754026629e-05,2.9078096148483006e-05,2.9779827807037582e-05
395,TOI-700c,1.4277888004262004e-05,1.4840844688951657e-05,1.5412516571535565e-05,1.599271915389001e-05,1.6581282047468876e-05,1.7178047171207018e-05,1.7782867249441976e-05,1.8395604550776728e-05,1.9016129821960516e-05,1.9644321380787986e-05,2.028006433957183e-05,2.0923249936541498e-05,2.1573774957014865e-05,2.2231541229685616e-05,2.2896455186120844e-05,2.356842747374012e-05,2.4247372614275647e-05,2.4933208701098944e-05,2.562585712992394e-05,2.6325242358291757e-05,2.7031291689986732e-05,2.7743935081137336e-05,2.8463104965248988e-05,2.918873609482886e-05,2.9920765397606936e-05,3.065913184563816e-05,3.1403776335808984e-05,3.215464158048152e-05,3.29116720071623e-05,3.367481366624321e-05
396,TOI-451d,1.8744625276366476e-05,1.9561582204278343e-05,2.039080558716736e-05,2.123209596466108e-05,2.2085264565541756e-05,2.295013228975343e-05,2.3826528828599053e-05,2.4714291899419377e-05,2.561326657584227e-05,2.6523304698388695e-05,2.7444264353099232e-05,2.8376009408099233e-05,2.931840909981436e-05,3.0271337661965397e-05,3.123467399161742e-05,3.2208301347485635e-05,3.3192107076448324e-05,3.418598236483253e-05,3.5189822011554966e-05,3.620352422060741e-05,3.722699041073503e-05,3.826012504044886e-05,3.930283544675532e-05,4.035503169619634e-05,4.141662644697428e-05,4.2487534821080395e-05,4.356767428547461e-05,4.465696454148714e-05,4.575532742168682e-05,4.68626867935663e-05
397,NGTS-2b,4.589265239095326e-05,4.793548413427366e-05,5.000905192792595e-05,5.211287262772335e-05,5.424648726360752e-05,5.640945891943604e-05,5.860137087966495e-05,6.0821824999812e-05,6.307044026592391e-05,6.534685151475951e-05,6.765070829150154e-05,6.998167382584077e-05,7.233942411052282e-05,7.472364706902969e-05,7.713404180118e-05,7.957031789715975e-05,8.203219481189558e-05,8.451940129284873e-05,8.70316748553003e-05,8.956876129997622e-05,9.213041426856348e-05,9.471639483324435e-05,9.73264711168496e-05,9.996041794065485e-05,0.00010261801649720806,0.00010529905404586649,0.0001080033236289849,0.00011073062380695454,0.00011348075841043704,0.00011625353630836653
398,WASP-89b,9.986507455781697e-05,0.00010416349307960259,0.00010852646697504565,0.0001129529204710118,0.00011744183806376907,0.00012199225850120722,0.00012660326961425817,0.00013127400384761915,0.00013600363437083225,0.00014079137167452785,0.00014563646057504315,0.00015053817756498567,0.0001554958284586719,0.00016050874629032266,0.0001655762894300943,0.00017069783988882142,0.00017587280178700993,0.00018110059996743328,0.00018638067873386717,0.00019171250070100867,0.00019709554574281728,0.0002025293100282988,0.00020801330513522322,0.00021354705723353924,0.0002191301063313326,0.00022476200557704578,0.00023044232061244718,0.00023617062897156015,0.00024194651952121694,0.00024776959193950973
399,WASP-161b,4.062668618984192e-05,4.243238996919649e-05,4.4265255194633035e-05,4.612485401999633e-05,4.8010780103965315e-05,4.9922646712870045e-05,5.1860085063704746e-05,5.3822742868346875e-05,5.581028304756183e-05,5.782238258925712e-05,5.9858731530072915e-05,6.191903204304678e-05,6.400299761702676e-05,6.611035231584198e-05,6.824083010714792e-05,7.039417425242249e-05,7.257013675085286e-05,7.476847783090383e-05,7.698896548425216e-05,7.923137503747201e-05,8.149548875748867e-05,8.378109548733468e-05,8.608799030916878e-05,8.841597423189839e-05,9.076485390107115e-05,9.313444132896404e-05,9.552455364303183e-05,9.793501285110965e-05,0.00010036564562189277,0.00010281628307942244
400,WASP-68b,2.9381549283334276e-05,3.067382651616495e-05,3.198551689119863e-05,3.3316309697201204e-05,3.4665910368288554e-05,3.603403899989827e-05,3.742042906003469e-05,3.8824826263080464e-05,4.024698757997033e-05,4.1686680363552837e-05,4.3143681571896364e-05,4.4617777075385636e-05,4.6108761035924376e-05,4.7616435348517164e-05,4.914060913709238e-05,5.068109829772037e-05,5.2237725083424856e-05,5.381031772564852e-05,5.5398710088162424e-05,5.70027413497816e-05,5.862225571275944e-05,6.025710213415038e-05,6.190713407777394e-05,6.357220928471584e-05,6.525218956056176e-05,6.694694057776661e-05,6.865633169174898e-05,7.038023576948014e-05,7.21185290294417e-05,7.38710908919838e-05
401,TOI-904b,1.87324505195991e-05,1.9488600286010573e-05,2.025630704415146e-05,2.1035343235049433e-05,2.182549740846356e-05,2.262657226695798e-05,2.3438383025904432e-05,2.4260756028385713e-05,2.5093527567380273e-05,2.5936542877755896e-05,2.678965526835196e-05,2.7652725370396055e-05,2.8525620483143576e-05,2.9408214001249017e-05,3.0300384911238104e-05,3.1202017346720405e-05,3.211300019378863e-05,3.303322673950546e-05,3.396259435756401e-05,3.490100422615123e-05,3.584836107383405e-05,3.680457294993013e-05,3.7769551016350187e-05,3.874320935834181e-05,3.972546481193441e-05,4.071623680618605e-05,4.171544721859108e-05,4.2723020242236446e-05,4.3738882263458864e-05,4.4762961748933554e-05
402,KELT-8b,3.297025346291987e-05,3.441486791657309e-05,3.5881177869596816e-05,3.7368833856198315e-05,3.887750480135408e-05,4.040687630508313e-05,4.195664915549982e-05,4.352653803192781e-05,4.5116270367113754e-05,4.672558534356999e-05,4.8354233003748984e-05,5.000197345742008e-05,5.1668576172545595e-05,5.335381933826834e-05,5.505748929050085e-05,5.67793799921284e-05,5.85192925610689e-05,6.027703484044566e-05,6.205242100598484e-05,6.384527120642057e-05,6.565541123328753e-05,6.748267221696787e-05,6.932689034626023e-05,7.118790660909132e-05,7.306556655229221e-05,7.495972005860329e-05,7.687022113928779e-05,7.87969277409418e-05,8.073970156521151e-05,8.269840790030799e-05
403,Qatar-5b,0.00010110829056426138,0.00010553764456762616,0.00011003351876451447,0.00011459484134060043,0.00011922059691951799,0.0001239098212940092,0.00012866159686005787,0.00013347504863498117,0.00013834934076430576,0.00014328367344067686,0.00014827728017241794,0.00015332942535063718,0.00015843940207277158,0.00016360653018757842,0.00016883015453235595,0.0001741096433378535,0.0001794443867801124,0.0001848337956615965,0.00019027730020659562,0.00019577434895795152,0.00020132440776398852,0.00020692695884602644,0.00021258149993808682,0.0002182875434914856,0.0002240446159379328,0.00022985225700550196,0.00023571001908249587,0.00024161746662487414,0.00024757417560328384,0.00025357973298628856
404,HATS-13b,0.0001418025503677371,0.00014797825151473972,0.00015424667819405503,0.0001606063205803723,0.00016705574996786013,0.0001735936110226806,0.0001802186150897497,0.000186929534372545,0.0001937251968414737,0.00020060448175460017,0.00020756631569654566,0.00021460966905860712,0.00022173355289685335,0.00022893701611578698,0.00023621914293391684,0.00024357905059466803,0.00025101588729176707,0.0002585288302829396,0.0002661170841696967,0.00027377987932409513,0.00028151647044609066,0.000289326135237342,0.0002972081731791588,0.00030516190440389794,0.00031318666865048553,0.00032128182429584526,0.0003294467474549933,0.0003376808311434978,0.0003459834844965653,0.0003543541320398179
405,TOI-1518b,3.485633499817136e-05,3.642928996543145e-05,3.802598296866964e-05,3.964604698338597e-05,4.1289132661498076e-05,4.295490685940195e-05,4.464305134161544e-05,4.635326163295971e-05,4.8085245997266866e-05,4.983872452454942e-05,5.161342831169801e-05,5.340909872426628e-05,5.522548672892936e-05,5.706235228782265e-05,5.891946380730764e-05,6.079659763481403e-05,6.26935375983078e-05,6.461007458368926e-05,6.654600614607544e-05,6.850113615142824e-05,7.047527444545674e-05,7.246823654710497e-05,7.44798433642522e-05,7.650992092953899e-05,7.855830015447825e-05,8.062481660020843e-05,8.270931026342488e-05,8.48116253762056e-05,8.693161021854403e-05,8.906911694256377e-05
406,KOI-94d,3.351920871775274e-05,3.5002410178476885e-05,3.650790757032498e-05,3.8035347415361884e-05,3.9584394248568287e-05,4.115472900090759e-05,4.2746047590544475e-05,4.4358059687958675e-05,4.599048762741838e-05,4.764306544249138e-05,4.931553800735825e-05,5.100766026891209e-05,5.2719196557212565e-05,5.4449919963912456e-05,5.619961177994644e-05,5.7968060985134096e-05,5.975506378345201e-05,6.156042317864474e-05,6.338394858561965e-05,6.522545547367958e-05,6.708476503819292e-05,6.896170389774764e-05,7.08561038142036e-05,7.276780143338373e-05,7.469663804442497e-05,7.664245935603383e-05,7.860511528809297e-05,8.058445977726207e-05,8.258035059532838e-05,8.459264917923521e-05
407,WASP-8b,1.765256573330549e-05,1.8422961197272564e-05,1.9204924448922453e-05,1.999826784811554e-05,2.0802813763845e-05,2.1618393625943054e-05,2.2444847104945018e-05,2.3282021398197743e-05,2.412977060472219e-05,2.4987955174750624e-05,2.585644142251542e-05,2.673510109294788e-05,2.762381097460315e-05,2.8522452552437055e-05,2.943091169512128e-05,3.0349078372441065e-05,3.1276846399012614e-05,3.221411320112713e-05,3.316077960400759e-05,3.411674963714154e-05,3.508193035568639e-05,3.605623167621578e-05,3.703956622529944e-05,3.803184919960542e-05,3.903299823638092e-05,4.0042933293302816e-05,4.106157653680849e-05,4.2088852238132523e-05,4.312468667634352e-05,4.41690080477737e-05
408,WASP-3b,5.714723299913985e-05,5.968721310295655e-05,6.226539965759197e-05,6.488119083635996e-05,6.753401506219304e-05,7.02233283389838e-05,7.294861192079617e-05,7.570937026410177e-05,7.850512921884391e-05,8.133543442240918e-05,8.419984986708922e-05,8.709795661675083e-05,9.002935165256346e-05,9.299364683091685e-05,9.59904679393462e-05,9.901945383847446e-05,0.00010208025567975982,0.00010517253619031412,0.00010829596901731487,0.00011145023812551974,0.0001146350372422809,0.000117850069345184,0.00012109504618803628,0.00012436968786146282,0.00012767372238482795,0.00013100688532656661,0.0001343689194503416,0.00013775957438476712,0.0001411786063146226,0.00014462577769176743
409,WASP-186b,4.089456747127206e-05,4.271078021346269e-05,4.455430914493536e-05,4.642472351489157e-05,4.832161427418615e-05,5.024459215503404e-05,5.2193285994548295e-05,5.416734126243339e-05,5.616641876087401e-05,5.819019347065714e-05,6.023835352227464e-05,6.231059927447097e-05,6.440664248569005e-05,6.65262055662504e-05,6.866902090101932e-05,7.083483023394054e-05,7.302338410705538e-05,7.523444134772461e-05,7.746776859866546e-05,7.972313988612999e-05,8.200033622219244e-05,8.429914523763735e-05,8.661936084237305e-05,8.896078291068001e-05,9.132321698893369e-05,9.370647402370667e-05,9.611037010839304e-05,9.853472624673181e-05,0.00010097936813173775,0.00010344412593875527
410,WASP-175b,0.0001235593508756143,0.00012903216682536917,0.00013458726263380064,0.00014022333576295355,0.00014593914984543737,0.0001517335287675253,0.0001576053515111649,0.00016355354763037636,0.00016957709326188944,0.0001756750075887886,0.00018184634969076915,0.00018809021572630325,0.0001944057364014028,0.00020079207468711916,0.00020724842375400185,0.00021377400509669327,0.00022036806682585396,0.0002270298821079439,0.0002337587477362117,0.0002405539828184612,0.0002474149275691587,0.000254340942195071,0.00026133140586496995,0.0002683857157551278,0.00027550328616335546,0.00028268354768514934,0.0002899259464462538,0.0002972299433866639,0.00030459501359150244,0.00031202064566484026
411,WASP-164b,0.00013301891687783667,0.00013885473020200094,0.0001447781942637935,0.0001507879003018954,0.00015688251337213387,0.00016306076549533636,0.0001693214497148135,0.00017566341491005835,0.00018208556124390374,0.0001885868361440701,0.00019516623073852847,0.00020182277667862034,0.00020855554329547097,0.00021536363504440562,0.00022224618919952532,0.00022920237376663992,0.0002362313855876363,0.0002433324486133903,0.00025050481232572505,0.00025774775029159053,0.000265060558835013,0.00027244255581429863,0.0002798930794935755,0.000287411487499161,0.00029499715585244425,0.00030264947807193777,0.00031036786433801336,0.00031815174071466964,0.00032600054842316345,0.00033391374316306307
412,HAT-P-38b,6.970611614458549e-05,7.272519550756056e-05,7.578960512663576e-05,7.889859908609685e-05,8.205147233318723e-05,8.524755669217325e-05,8.848621743042439e-05,9.176685028038313e-05,9.508887884096002e-05,9.845175229700427e-05,0.00010185494340724076,0.00010529794672023791,0.00010878027698525113,0.00011230146773052889,0.00011586106998629994,0.00011945865113339657,0.00012309379386148077,0.00012676609522330802,0.00013047516577353115,0.0001342206287821748,0.00013800211951434075,0.00014181928456886975,0.00014567178126964275,0.000149559277104043,0.00015348144920380885,0.0001574379838640813,0.00016142857609695755,0.0001654529292163405,0.00016951075445117178,0.00017360177058454215
413,HD332231b,7.3469782484313126e-06,7.67142563619163e-06,8.000749013132272e-06,8.33487083882405e-06,8.673717549493381e-06,9.017219198241637e-06,9.365309141922394e-06,9.717923766951911e-06,1.0075002247850478e-05,1.0436486333492237e-05,1.080232015696486e-05,1.1172450065667793e-05,1.1546824468860668e-05,1.1925393700335679e-05,1.2308109894264234e-05,1.2694926872574574e-05,1.3085800042465107e-05,1.34806863028636e-05,1.3879543958816306e-05,1.4282332642927704e-05,1.4689013243093631e-05,1.5099547835870803e-05,1.5513899624907686e-05,1.5932032883934924e-05,1.63539129038758e-05,1.677950594368736e-05,1.720877918458778e-05,1.764170068736924e-05,1.807823935252072e-05,1.8518364882923485e-05
414,WASP-144b,0.00015827531604566686,0.0001651031655250093,0.00017203354588338308,0.00017906475641920214,0.00018619519094040677,0.00019342332840628003,0.000200747724881121,0.00020816700656930902,0.00021567986374872468,0.00022328504545591354,0.00023098135480462573,0.00023876764484140851,0.0002466428148593947,0.00025460580710519163,0.0002626556038248564,0.00027079122460387114,0.0002790117239632181,0.00028731618917954076,0.000295703738302287,0.00030417351834461184,0.0003127247036282011,0.0003213564942649434,0.00033006811476064477,0.00033885881272795957,0.00034772785769738543,0.00035667454001652463,0.0003656981698290078,0.00037479807612560216,0.00038397360586072543,0.00039322412312854085
415,TOI-125c,2.386873039107403e-05,2.4902212975384693e-05,2.595121297699879e-05,2.701547490451865e-05,2.8094757277844784e-05,2.9188831259911263e-05,3.0297479478088416e-05,3.142049500220306e-05,3.255768045288874e-05,3.3708847219178035e-05,3.487381476828622e-05,3.6052410033690594e-05,3.724446687011276e-05,3.844982556598574e-05,3.966833240557955e-05,4.089983927424368e-05,4.214420330125966e-05,4.34012865356454e-05,4.4670955650963255e-05,4.5953081675743214e-05,4.724753974662409e-05,4.855420888171515e-05,4.9872971772010815e-05,5.1203714588977134e-05,5.2546326806674084e-05,5.390070103697331e-05,5.526673287660575e-05,5.664432076493826e-05,5.803336585147959e-05,5.943377187225645e-05
416,WASP-75b,7.256894999186264e-05,7.577441436561744e-05,7.902805372661444e-05,8.232910225711928e-05,8.567683338405443e-05,8.907055623175975e-05,9.250961253437025e-05,9.599337393177027e-05,9.952123958806165e-05,0.00010309263408309347,0.0001067070055366917,0.00011036382393238533,0.00011406257961316315,0.00011780278192634483,0.00012158395799835787,0.00012540565162322688,0.00012926742225102697,0.00013316884406457298,0.00013710950513433232,0.00014108900664289156,0.0001451069621715142,0.00014916299704230862,0.00015325674771033947,0.00015738786120073138,0.00016155599458643198,0.00016576081450279386,0.0001700019966955771,0.00017427922559940721,0.00017859219394396913,0.00018294060238559657
417,HAT-P-40b,4.736020995982642e-05,4.945125435539391e-05,5.157372349986135e-05,5.372711750781164e-05,5.591096214667307e-05,5.812480651402506e-05,6.036822101633875e-05,6.264079559921692e-05,6.494213818904468e-05,6.727187331359134e-05,6.962964087507719e-05,7.201509505392191e-05,7.442790332515853e-05,7.686774557248544e-05,7.933431328736195e-05,8.182730884253328e-05,8.434644483097369e-05,8.689144346256407e-05,8.946203601194342e-05,9.205796231185686e-05,9.46789702871114e-05,9.732481552489748e-05,9.999526087776504e-05,0.0001026900760960142,0.00010540903748666432,0.0001081519275964882,0.00011091853491688855,0.00011370865360867614,0.00011652208324497142,0.00011935862857069859
418,WASP-66b,6.543153384959382e-05,6.835074079908219e-05,7.131388757929581e-05,7.432028559867723e-05,7.736928048773986e-05,8.046024912392445e-05,8.359259702770387e-05,8.67657560704099e-05,8.99791824457013e-05,9.323235486550768e-05,9.652477294830433e-05,9.985595577312523e-05,0.00010322544057720226,0.0001066327815786814,0.00011007754890879076,0.00011355932764022386,0.00011707771690044513,0.00012063232906024073,0.00012422278898921823,0.00012784873337103858,0.00013150981007214416,0.00013520567755854711,0.0001389360043559046,0.0001427004685486974,0.0001464987573148379,0.00015033056649243887,0.0001541956001758432,0.00015809357033837637,0.00016202419647948595,0.00016598720529425432
419,WASP-17b,6.0659825944618597e-05,6.336859609482113e-05,6.611814565420267e-05,6.89078363130544e-05,7.173706140110362e-05,7.460524314647982e-05,7.751183027551731e-05,8.045629589890949e-05,8.343813564017983e-05,8.645686597058188e-05,8.951202272095524e-05,9.260315974614429e-05,9.572984772168453e-05,9.889167305572468e-05,0.00010208823690182882,0.00010531915426049362,0.00010858405315899598,0.0001118825739006692,0.00011521436837597275,0.00011857909942871195,0.0001219764402716631,0.0001254060739465973,0.00012886769282430223,0.00013236099814074637,0.00013588569956599585,0.00013944151480287006,0.00014302816921265895,0.00014664539546556038,0.0001502929332136799,0.0001539705287847341
420,WASP-79b,3.918839776230241e-05,4.093677559110273e-05,4.271146995969299e-05,4.451206845530733e-05,4.6338179161537625e-05,4.8189428876454027e-05,5.006546155307427e-05,5.196593692653036e-05,5.3890529299135636e-05,5.58389264598957e-05,5.781082871921028e-05,5.9805948042839614e-05,6.182400727189166e-05,6.386473941772068e-05,6.592788702237902e-05,6.801320157669421e-05,7.012044298920803e-05,7.224937910018156e-05,7.439978523569739e-05,7.65714437975369e-05,7.87641438850974e-05,8.097768094609387e-05,8.321185645318582e-05,8.546647760402447e-05,8.774135704251898e-05,9.003631259936476e-05,9.235116705009663e-05,9.468574788914698e-05,9.703988711850973e-05,9.941342104980423e-05
