,planet_ID,Dayside Emitting Temperature [K],log_H2O,log_CO2,log_CH4,log_CO,log_NH3,planet_ID,T_q1,T_q2,T_q3,log_H2O_q1,log_H2O_q2,log_H2O_q3,log_CO2_q1,log_CO2_q2,log_CO2_q3,log_CH4_q1,log_CH4_q2,log_CH4_q3,log_CO_q1,log_CO_q2,log_CO_q3,log_NH3_q1,log_NH3_q2,log_NH3_q3,planet_ID,Star Distance [pc],star_mass_kg,Star Radius [Rs],Star Temperature [K],Planet Mass [Mjup],planet_orbital_period,Planet Semi-major Axis [au],Planet Radius [Rjup],planet_surface_gravity,Transit Duration [hrs],Eclipse Duration [hrs],Mean Molecular Weight,Planet Albedo,Planet Geometric Albedo,Heat Redistribution Factor,log CO precision,log CO2 precision,log H2O precision,log CH4 precision,log NH3 precision,T precision,log CO accuracy,log CO2 accuracy,log H2O accuracy,log CH4 accuracy,log NH3 accuracy,T accuracy
3820,13855,1244.7666058708005,-3.860755108690871,-5.444058831278576,-4.03836633907108,-4.082216911032801,-7.58492960989305,13855,1237.0551476709777,1245.122801104443,1253.9944831829455,-3.903957199389696,-3.864918390350847,-3.8267125199146608,-5.508622458887384,-5.417790976189507,-5.3388592427397805,-4.06991118293274,-4.040847059655901,-4.01065364042154,-9.823574033622824,-5.627411108419523,-4.099558230154964,-11.002240398241872,-8.991050712621378,-6.990549842552356,13885.0,806.507,1.928757574577109e+30,0.9,5260.0,0.8399999999999999,2.85057,0.0389509109771038,0.8999999999999999,25.70453871600652,2.581142010122932,2.581142010122932,2.3,0.2,0.25,0.8,2.8620079017339304,0.08488160807380174,0.03862233973751761,0.02962877125560004,2.005845277844758,8.469667755983892,0.5398986482359378,0.3094646259084733,0.1077946517033956,0.08372674531187425,0.7010117471469078,0.04205539625692913
3821,13858,1078.5098485147264,-4.3221517736648245,-6.11843048487987,-5.24958711680747,-4.912216088563712,-4.291463642873823,13858,1069.1179822548347,1078.9371571638153,1088.2611871275935,-4.375581555052879,-4.324168306366058,-4.265956088956515,-6.246741809596927,-6.097585707838891,-5.958299257505622,-5.403752567115975,-5.266603770500415,-5.148350780230289,-10.487503211803404,-7.545460543050218,-4.90593116966363,-4.329916698432768,-4.290862753772463,-4.254671222294055,13888.0,557.751,1.985228414904934e+30,1.3,5798.0,0.3035663759999999,4.26956,0.0514783541768686,1.064994248,6.633988114209037,4.157070194266288,4.157070194266288,2.3,0.2,0.25,0.8,2.790786021069887,0.1442212760456525,0.054812733048181794,0.1277008934428432,0.037622738069356565,9.571602436379408,0.9435493923955572,0.14453330058167166,0.036789493774393674,0.133253990901492,0.015971434621592426,0.04464337627154262
3822,13861,799.3528549712881,-7.649939810684129,-5.949827001891819,-3.3847673838534336,-3.2850760774905936,-8.834582004363583,13861,789.5447477204459,799.1372638216465,809.4479605685135,-10.9160344849182,-8.903620230284268,-6.947016830462509,-6.227804137143265,-5.983677348417562,-5.7610863613730645,-3.440868442408222,-3.3860141756281403,-3.3275792578850383,-3.7102902770008592,-3.377859907582109,-3.040468171087383,-11.10866059663724,-9.38486624634681,-7.514710413605215,13891.0,859.449,2.5613204646929267e+30,1.5,6381.0,1.740946194,2.2456869,0.0365162794660017,1.561988589,17.686633749817172,3.647578639171116,3.647578639171116,2.3,0.2,0.25,0.8,0.33491105295673806,0.23335888788510006,1.9845088272278453,0.05664459226159191,1.7969750915160123,9.951606424033798,0.2770402149238731,0.14505702710757484,0.6317333550747675,0.022010782052220016,0.3062280855095115,0.02166395458737344
3823,13867,2604.5473938322084,-3.462489777150269,-8.459656214511902,-7.930120971257639,-3.98267670315876,-7.574061822104097,13867,2538.148773289508,2603.7809476057846,2659.522132434293,-3.572894938333625,-3.4629475705745927,-3.3217213758940507,-11.00337626244143,-9.084860086364255,-7.158569095738729,-10.94674710559134,-8.717605843057498,-6.393173487948114,-9.302666196663344,-5.637135392435514,-3.971199558961767,-10.893656762424769,-8.642997975022638,-6.181652746030759,13897.0,1353.97,3.158340528370017e+30,1.92,7169.0,1.8397665140000004,4.9062135,0.0659299923110469,1.586361903,18.120647582192348,5.517288403835547,5.517288403835547,2.3,0.2,0.25,0.8,2.6657333188507883,1.9224035833513504,0.12558678121978706,2.276786808821613,2.356002008197005,60.68667957239245,0.6206392355818997,0.32521988476656244,0.003645235747561117,0.34587554212308275,0.453707657803133,0.01262956272816855
3824,13868,2005.825837120576,-5.47382227379188,-7.06350871677012,-7.2393253732622975,-5.144827351739314,-8.525026284140669,13868,1962.457769748559,2016.942344566352,2067.707326278996,-5.602243651035569,-5.482820291576229,-5.367706505439997,-7.218445877125058,-7.016589651819091,-6.826495379736255,-10.83483182034068,-8.964798687650893,-7.316842497034487,-10.08396005314956,-6.773877143313727,-5.071195751271604,-10.977760071263557,-9.141947008642148,-7.193177841379693,13898.0,401.511,1.6509767156405917e+30,0.68,5355.0,0.390390883,1.8531628,0.0277516266279316,1.2128310619999998,6.578313881024516,1.908097892410753,1.908097892410753,2.3,0.2,0.25,0.8,2.506382150938978,0.1959752486944013,0.11726857279778624,1.7589946616530967,1.8922911149419317,52.624778265218424,0.6499606578207212,0.2394132180650718,0.07673000165069825,0.9809428942592706,0.3260178730588242,0.21124093653660758
3825,13869,738.89080565296,-7.524966693640281,-8.225124199963721,-7.4499752058612145,-3.010628005741212,-7.365440485698179,13869,738.0102028049582,744.233931133992,750.7473359523356,-10.657158502080287,-8.408931324872755,-7.394336742485525,-9.120591814101926,-8.408936481210628,-8.008862480469919,-10.358513220671608,-7.963135827471055,-7.3093414426332,-3.189854452170265,-2.970914977034468,-2.774871384056393,-10.782072535997584,-8.70904084053327,-7.317782628469891,13899.0,529.373,1.8993291084907784e+30,0.924044,5744.0,0.3301858100000001,2.5128027,0.035623622502536,1.117289966,6.556048466797577,2.6049533089061927,2.6049533089061927,2.3,0.2,0.25,0.8,0.2074915340569361,0.5558646668160039,1.6314108797973814,1.5245858890192037,1.7321449537638465,6.368566573688668,0.19139589905314713,0.33067811685132664,0.5418405885231444,0.3365901687178585,0.775685863885426,0.8389840035757415
3826,13874,1927.92227004228,-5.137691112085111,-7.928697873807147,-6.479599817498079,-4.891757928189717,-7.796702358946824,13874,1901.622730289792,1933.8521448904053,1961.8297662693467,-5.206700333032165,-5.145650158523129,-5.072373395815592,-9.754699733598148,-8.061869982759726,-7.670650299483773,-6.737936493342605,-6.531353065523838,-6.362942394233349,-5.802722863040264,-4.964732385666704,-4.492053758824106,-11.127494122323892,-9.42936903419698,-7.604133243864858,13904.0,515.458,2.525280535786525e+30,1.7,6280.0,1.359,3.1220109,0.0452755169863524,1.288,20.30501329043457,4.508461737913424,4.508461737913424,2.3,0.2,0.25,0.8,0.6553345521080791,1.0420247170571875,0.0671634686082867,0.18749704955462798,1.761680439229517,30.1035179897774,0.111354509299475,0.12780129566280715,0.1185026116568894,0.27602166620056734,0.92676664785142,0.1969827862025632
3827,13876,1390.4786946426746,-3.54726021828111,-6.768274736928031,-6.629629148296333,-5.387518151462206,-5.430108730281465,13876,1367.934326521513,1394.684706753983,1419.5497812074616,-3.6458819836822367,-3.55437929866107,-3.457864460880057,-7.76325880981779,-6.916308079455098,-6.520753089952966,-10.943264877144976,-8.869365608653968,-6.874309194005257,-10.576621256083753,-7.5152657932114995,-4.650796865104383,-5.672782286931603,-5.456262419324237,-5.278194746033879,13906.0,1010.28,2.087830364232953e+30,1.08,5900.0,10.3,3.57532,0.0465134921001251,1.0069999999999997,251.76411653118967,3.2331325781558378,3.2331325781558378,2.3,0.2,0.25,0.8,2.9629121954896847,0.6212528599324121,0.09400876140108982,2.0344778415698594,0.19729377044886176,25.807727342974317,0.7181271334966567,0.238281949387198,0.07572783934027416,1.1008900734103806,0.13256216343410113,0.16297491272331627
3828,13877,1188.083118299654,-8.888816022158881,-6.484367380391186,-7.726683917484712,-5.075287960277793,-7.6893060632659,13877,1179.5714496525457,1196.080435424275,1212.155404386478,-11.239956844165697,-9.657841524461036,-8.054910618780976,-6.647228077887569,-6.497213430525744,-6.344423323746701,-10.379750380704158,-8.254450015906706,-7.638676662236604,-9.03592746016334,-5.920216044552904,-4.885641886974613,-11.056753278535217,-9.348106016875375,-7.772131254816548,13907.0,568.171,2.073911495138067e+30,1.34,5972.0,0.380612248,4.6257192,0.0550996274039881,1.2039096439999997,6.508943777419003,4.368513650904598,4.368513650904598,2.3,0.2,0.25,0.8,2.075142786594363,0.15140237707043402,1.5925231126923602,1.370536859233777,1.6423110118593343,16.291977366966194,0.40716623922625206,0.08484708353411317,0.4828975455194622,0.3850798282922875,1.0100400847531754,0.4908745540511572
3829,13884,948.7870813287176,-7.380814312538039,-7.064831629928669,-6.683066045373652,-3.295026708976369,-5.806561748239259,13884,941.5662647381436,949.0108248288165,956.9944275273252,-11.053108704097603,-8.952617608504159,-7.464743361576122,-7.279012460032304,-7.068538430932692,-6.897542099932337,-6.942860792757458,-6.69639532123518,-6.5116720052094745,-3.51527121493219,-3.301930961057899,-3.119891571492261,-5.839282832573333,-5.791845547917301,-5.747811686338266,13914.0,626.504,2.5908980615195604e+30,1.22,6408.0,0.3656413620000001,3.375591,0.0481004420338985,1.180847779,6.499546141400684,3.346909194557795,3.346909194557795,2.3,0.2,0.25,0.8,0.19768982171996452,0.19073518004998347,1.7941826712607405,0.21559439377399192,0.04573557311753351,7.714081394590835,0.0349246714952783,0.019434280571900404,0.8760553321260436,0.061825707191167034,0.32176704737337986,0.029004555261207512
3830,13892,809.3757236206169,-7.8241996538108785,-4.711435398975275,-3.697003698444579,-4.5682771108718905,-8.938080746175379,13892,800.6311813317299,809.8390409403419,818.2315488062557,-11.08415247942571,-8.882609693976365,-6.950297235172648,-4.808450337403283,-4.702431838067537,-4.5962193438833046,-3.741462999727097,-3.6999534072405234,-3.6565192553805934,-9.721194657439751,-6.123581219291136,-4.424084556870787,-11.213039238387966,-9.412928781624515,-7.635389082456934,13922.0,213.771,1.3138617061624442e+30,0.77,4234.0,0.373759593,1.5407232,0.0227386867211606,1.194658134,6.491134481055483,2.154537893471123,2.154537893471123,2.3,0.2,0.25,0.8,2.648555050284482,0.1061154967599891,2.0669276221265305,0.04247187217325177,1.788825077965516,8.800183737262898,0.5872274047134456,0.08484680543975649,0.512069232050107,0.0694508776046359,0.2654524700588363,0.052648596160911915
3831,13896,1384.653841465244,-7.158346135571724,-5.3054360590485965,-4.062978083613254,-4.901086346490567,-7.899465221383322,13896,1365.655642858927,1385.2702101479526,1407.754063067356,-11.08499330832143,-9.15012085001581,-6.880265744313101,-5.433845999509443,-5.3026291486929145,-5.16506732175522,-4.1212243721957975,-4.064324815752089,-4.0084085836049885,-10.50799711091998,-7.495814984993245,-4.75730372845814,-11.043260131464264,-9.224696092498554,-7.266828304665371,13926.0,610.604,2.1188992684626107e+30,2.18,6025.0,2.206617057,2.9757432,0.0413554561575721,1.676842922,19.451708569796548,6.075591444076522,6.075591444076522,2.3,0.2,0.25,0.8,2.87534669123092,0.13438933887711135,2.1023637820041645,0.05640789429540449,1.888215913399446,21.049210104214467,0.9024054895418157,0.02088640646002982,0.9473977489021166,0.023874887649271034,0.7018428674977936,0.029282271384859074
3832,13906,1370.9061163260496,-8.475859545163042,-5.1676735900124005,-8.883035165123156,-3.9086311620140544,-6.275156934575723,13906,1352.9154669809634,1378.9622857460165,1404.6001309344613,-11.151412651194494,-9.49054918404344,-7.723624208744234,-5.299209894952204,-5.178266896875827,-5.049573535741681,-11.235343501358942,-9.703212816700992,-8.084599908723993,-5.166533008711455,-4.124787244412038,-3.568073824490532,-6.663817359126422,-6.351340707777975,-6.170769629982069,13936.0,421.423,2.6736656223873666e+30,1.48974,6519.0,1.882477293,10.1011438,0.1009365550949649,1.5968962059999998,18.29750673038144,5.872634610885487,5.872634610885487,2.3,0.2,0.25,0.8,0.7992295921104615,0.12481817960526165,1.71389422122513,1.5753717963174747,0.24652386457217634,25.842331976748937,0.2704555543635431,0.08486990354231816,0.5920374935129166,0.5206248159926757,0.3090320417232754,0.31174312856963615
3833,13908,1928.4238096736044,-7.905122867020988,-8.645744530951715,-3.5574310597338004,-4.712754601357978,-8.367570289470615,13908,1907.89240136068,1928.965065939193,1948.7285674504585,-10.911976935875373,-8.891176309498269,-6.806376837845702,-11.109046949544444,-9.44361554306656,-7.879054311222646,-3.592470530438798,-3.558870188163473,-3.519390549051319,-10.226371026339509,-6.594565676665046,-4.637089893598896,-11.09288038232894,-8.980690645963076,-6.802319605539437,13938.0,1040.31,3.4335861647213944e+30,1.71,7517.0,3.996849153,2.6543295,0.0450109609146997,2.118390652,22.0760415312899,4.055449466810511,4.055449466810511,2.3,0.2,0.25,0.8,2.7946405663703064,1.6149963191608991,2.0528000490148353,0.036539990693739366,2.145280388394751,20.418083044889272,0.6733642594157194,0.49403890439167897,0.48034558599630794,0.03938502452654477,0.2857996371053577,0.02650867196487629
3834,13910,818.1763645153798,-4.632767072784447,-6.979904084539223,-7.620003877970481,-3.694513489017022,-8.49540147313098,13910,801.246472320804,818.7162553519227,835.4718613762188,-4.761494191858718,-4.633470087861671,-4.491090002467495,-7.331127928021995,-7.013608411672932,-6.731090952685401,-10.98703424286708,-8.867276922368278,-7.611297255805329,-4.065231626038442,-3.725393610050448,-3.3944445050182748,-11.18541225236788,-9.525469031886418,-7.740343510190459,13940.0,1179.27,2.6736656223873666e+30,1.48759,6519.0,0.367742715,3.164147,0.0465556659958529,1.184422502,6.497500568933366,3.8960916324416313,3.8960916324416313,2.3,0.2,0.25,0.8,0.33539356051008373,0.300018487668297,0.1352020946956114,1.6878684935308756,1.7225343710887109,17.112694527707447,0.09207129971864002,0.11234083404544236,0.005199735098826168,0.7389634021715812,0.5979953584928429,0.031549142402369716
3835,13911,957.260462630578,-8.606800268416373,-8.088580626202253,-6.896288756408923,-4.954136878825203,-5.154908082924431,13911,937.6831705732004,959.9615647445336,982.3852630060026,-11.165943726757003,-9.472257047574228,-7.673440179319505,-10.50485623764512,-8.512164635277497,-7.849802345746892,-8.876430490344347,-7.163952841577856,-6.758550390800695,-5.854300167217963,-5.079252117810929,-4.61655719156,-5.247404984499317,-5.154747384324346,-5.063566792094296,13941.0,558.336,1.4891864318319904e+30,1.88,4892.0,0.685898213,7.0422721,0.0652966102745471,1.301768676,10.032463414555153,7.731109518201213,7.731109518201213,2.3,0.2,0.25,0.8,0.6188714878289816,1.327526945949114,1.746251773718749,1.058940049771826,0.09191909620251071,22.351046216401073,0.20216675262360873,0.31907752258271693,0.49560824629246447,0.25276604206877223,0.0017482613159137917,0.12084902370133938
3836,13914,1556.1848482350192,-4.781416615381227,-8.667391421942535,-7.121921138556193,-3.7675217825650025,-8.984852902652351,13914,1537.6702245834658,1557.0987099985332,1577.516460811311,-4.83893088069373,-4.778479126698936,-4.717970022637914,-11.296242625444092,-9.858438632124342,-8.489234529551796,-10.976282076805514,-8.815241535449072,-7.181112230047351,-4.184828642079525,-3.780157302726909,-3.4473907663387195,-11.041676005553954,-9.368658359064025,-7.473682017834221,13944.0,598.001,1.6807551418641657e+30,1.08,5412.6,0.5927206340000001,3.1124985,0.0394463353013486,1.2787871029999998,8.9839866621377,3.399250891034337,3.399250891034337,2.3,0.2,0.25,0.8,0.3687189378704028,1.4035040479461482,0.060480429027907956,1.8975849233790818,1.7839969938598665,19.923118113922555,0.034268704056496055,0.8486239935857365,0.04856924346445689,0.8923555283510247,0.21513795019422635,0.045869414530818775
3837,13917,1251.9311871715704,-8.723329081552096,-6.53051238788033,-6.47816212798906,-5.631893096554188,-6.530864857061418,13917,1235.6438288674176,1256.9198673312574,1277.5724870120655,-11.10526429020597,-9.572861708925693,-7.768936273973906,-6.633393503765382,-6.533808516909702,-6.433573016200114,-6.568413706173324,-6.484477686891056,-6.403732403981481,-8.911767778458488,-6.152010457270345,-5.433414185228514,-6.772527441615791,-6.5758458210924,-6.420942999211382,13947.0,326.088,1.6432219171448694e+30,1.36,5340.0,0.361110257,5.1737334,0.0549372836628215,1.173139674,6.503631519144324,4.957581225913779,4.957581225913779,2.3,0.2,0.25,0.8,1.739176796614987,0.09991024378263402,1.6681640081160318,0.08234065109592148,0.1757922212022045,20.96432907232395,0.2990595100673363,0.032990901679140316,0.5092620529159061,0.07670037603465668,0.2558757362718725,0.23796040133107665
3838,13923,1540.1572687075293,-8.358848715777382,-8.422086185097665,-6.625150469722879,-3.4871450786326594,-8.86191725467816,13923,1529.7162820042038,1541.3474502127826,1553.121563865395,-11.255493798582988,-9.79781527597029,-8.271113831057974,-11.039497891720035,-9.019572800198093,-8.29787002458565,-6.747549605318305,-6.622057568221061,-6.52032620283797,-3.6359915441101465,-3.443409009243202,-3.263942713420437,-11.22130253771313,-9.639007899462165,-8.157969570043868,13953.0,538.11,2.962730707340096e+30,1.91,6900.0,0.47,5.477433,0.0694628673548359,1.57,4.726221815810012,5.811326108903215,5.811326108903215,2.3,0.2,0.25,0.8,0.1860244153448547,1.3708139335671925,1.4921899837625068,0.1136117012401674,1.5316664838346314,11.702640930595635,0.23510929631671595,0.4358626655811861,0.9643320058781001,0.02722344149463577,0.5073497742396933,0.10170195875545607
3839,13930,867.0979931119633,-4.628151254658661,-7.162942694438275,-3.711215207534144,-5.069777450101412,-4.474008192153167,13930,858.2249080238535,867.3530416466048,877.1357985562597,-4.828188372212473,-4.65342756959274,-4.490632738912437,-8.817424455561584,-7.450100504893393,-6.894589777120705,-3.7636691290378574,-3.712023386563852,-3.6623109798631,-10.216398986581934,-7.099684843529594,-4.8581177611420685,-4.527760516339547,-4.47488017041042,-4.416797653678631,13960.0,151.068,2.3463236474237e+30,1.08,5640.0,1.323,2.07276,0.0336226997915418,1.14,25.23281414815737,2.6282804994176905,2.6282804994176905,2.3,0.2,0.25,0.8,2.679140612719933,0.9614173392204393,0.16877781665001823,0.050679074587378636,0.05548143133045791,9.455445266203128,0.7576710919130768,0.2986817469798895,0.1497608834844229,0.01594699659155501,0.015716578255874115,0.026973720164514464
3840,13933,375.1639758737893,-8.17015612769979,-7.601927123432008,-6.5412548732028615,-5.420309618579809,-5.69626160768833,13933,367.6276504066071,375.6343509755666,383.0498962539667,-11.222007443975414,-9.643863153342233,-7.939158740455839,-8.015209010494113,-7.635713653076698,-7.320697379196154,-6.80723585415103,-6.5615073726781565,-6.355878487663036,-5.764912385217432,-5.440301208054594,-5.147195715107312,-5.813336044560775,-5.6991565377407,-5.576740378620621,13963.0,303.006,2.799681097942856e+30,1.73,6688.0,1.458700603,3.37743,0.0493771672981439,1.492374766,16.234013981593627,4.592596992498613,4.592596992498613,2.3,0.2,0.25,0.8,0.30885833505506,0.34725581564897956,1.6414243517597877,0.2256786832439972,0.11829783297007701,7.711122923679824,0.0647273756468989,0.09729579209939795,0.8978220799895321,0.08974041847540669,0.02447153916253806,0.060999559523661595
3841,13936,1207.6616606670525,-3.561659937089855,-6.446761807438564,-8.507866736227086,-3.422039257538378,-6.5754594774468575,13936,1187.60732558906,1213.4184862919592,1238.799274438485,-3.689482085914775,-3.574217163651599,-3.459033542503367,-6.871094483465182,-6.475863375196922,-6.1001510120598095,-11.036793826949149,-9.266145797131449,-7.6009263826336495,-7.764808766211886,-4.06159633616118,-3.129461643238222,-10.983948670196307,-8.97242503845049,-6.987717369216452,13966.0,764.305,2.264301740257405e+30,1.47,6142.0,0.340902197,0.8631737,0.0185271796051038,1.1377038029999995,6.5281019454637415,2.696876024286309,2.696876024286309,2.3,0.2,0.25,0.8,2.3176735614868322,0.3854717357026862,0.11522427170570393,1.7179337221577495,1.9981156504899276,25.595974424712495,0.27594786826342976,0.07549598339631178,0.10898074143455073,0.44139017188157464,1.199613025610359,0.22491136806843248
3842,13938,2234.1728041678502,-8.172308286082192,-5.125624672494251,-7.248193546228999,-4.121850972673539,-6.455399926046195,13938,2214.0465119481264,2243.957098826827,2275.6898811017445,-11.15129560730152,-9.354425589704086,-7.666447060356504,-5.229908174735177,-5.134446365669531,-5.0329115581739385,-10.81898439389027,-8.667653581962663,-7.2592604543865,-5.818764501769033,-4.420177792867194,-3.846607095549177,-6.827007051507081,-6.46760044741982,-6.285573105520932,13968.0,835.356,1.8094529823352264e+30,0.89,5200.0,10.1,8.8849116,0.0813620294128959,1.05,227.0692487157428,3.8642517025936254,3.8642517025936254,2.3,0.2,0.25,0.8,0.9860787031099281,0.09849830828061945,1.7424242734725084,1.779861969751885,0.27071697299307473,30.821684576809048,0.3025385491571631,0.08956187501360154,0.6784325273809639,0.7975113013575645,0.0450674416115655,0.3174484066435044
3843,13941,1265.7657865817046,-8.252344927283623,-5.13559149729431,-7.211968105331958,-5.267783998521772,-7.826367495774421,13941,1249.983642463019,1269.3762086572222,1289.2067703762425,-11.210395254881,-9.49210156157875,-7.941804973911807,-5.253062316873145,-5.133537849830551,-5.015924168305139,-7.524822656524914,-7.262006345556267,-7.055804606869433,-10.671731785484988,-7.683477018013767,-5.330340742786619,-11.073506298353648,-9.344734501258078,-7.722053763966862,13971.0,591.529,2.6773938908949256e+30,1.09,6524.0,0.3750077439999999,3.7062792,0.0517561452296793,1.196781431,6.489722087578599,3.085091599234177,3.085091599234177,2.3,0.2,0.25,0.8,2.6706955213491845,0.11856907428400332,1.6342951404845967,0.2345090248277404,1.6757262671933928,19.611563956611803,0.9045183174874362,0.01732026227041397,0.7585879707918102,0.21337447572034593,0.9060948886518972,0.18409659135320414
3844,13943,1029.5627451092223,-3.909378857906,-7.3987813778860385,-8.47384449554849,-4.919094803185395,-8.81139258900171,13943,1006.6969413289164,1030.8428652993837,1055.170528128078,-4.043436217401992,-3.916717117162362,-3.776599536930916,-7.789838759823329,-7.427558794476606,-7.13140664732693,-11.114977213547569,-9.71822969816652,-8.16828176016907,-8.643516611721603,-5.533610877718109,-4.622387878375299,-11.184874210312705,-9.21727326036357,-7.409595455337198,13973.0,132.096,1.908873475870129e+30,0.91,5700.0,0.583,4.31768,0.0511952828483674,1.0,14.450540854594951,3.0319086081258555,3.0319086081258555,2.3,0.2,0.25,0.8,2.010564366673152,0.3292160562481996,0.133418340235538,1.4733477266892496,1.8876393774877536,24.236793399580847,0.3056435718840198,0.08741194739563855,0.05500187787831094,0.8445970900666325,0.21502023967207334,0.052817225820949894
3845,13944,1365.6763159358352,-5.9242399859830375,-4.4548701688528505,-4.420853447161336,-3.7317832350927698,-8.56802789979345,13944,1341.1100146292288,1363.229719976523,1384.2073399445424,-10.551219048305326,-7.613883544661535,-6.098120413559439,-4.531167114756418,-4.409643258833928,-4.291559043535304,-4.443949151130936,-4.385484098210196,-4.330210539112908,-10.248357240082251,-6.949678229299938,-3.809559468427602,-10.880280187086376,-8.853470683428645,-7.144371982511522,13974.0,312.674,1.922394662990876e+30,1.14,5758.5,0.554487443,4.0397189,0.0490848377830554,1.269357165,8.529814476483423,3.715119815722825,3.715119815722825,2.3,0.2,0.25,0.8,3.2193988858273244,0.11980403561055697,2.2265493173729434,0.056869306009013965,1.8679541022874266,21.54866265765679,0.9995328657077018,0.37750740021763957,0.7588619508648795,0.621940927950363,0.15281038398408883,0.11353818091550216
3846,13952,841.8550395115974,-3.877242701931874,-5.285086386503114,-6.690971418876385,-4.784808994219642,-8.510015196575718,13952,814.7634991905296,841.2715763556045,865.1119856025052,-4.03102642385095,-3.865018855640793,-3.677047978922319,-5.516847566247569,-5.258776750414154,-4.97982460405937,-7.096306575759009,-6.767348551974358,-6.476442025909572,-10.264087578413898,-6.776766377102645,-4.651709726608197,-11.134408945360532,-9.429683377154896,-7.434334868588421,13982.0,1477.98,2.803657917684252e+30,1.84,6626.0,5.33,3.1414391,0.0470758353514452,1.411,66.357303382643,4.728837370778118,4.728837370778118,2.3,0.2,0.25,0.8,2.8061889259028505,0.2685114810940994,0.17698922246431525,0.3099322749247184,1.8500370383860552,25.174243205987807,0.7098443602624226,0.09798328168969235,0.06906548388021451,0.2464316861369934,0.49710798297394243,0.023176988925496893
3847,13953,1744.7078652563482,-6.434200682645247,-6.449871172435104,-6.845779269529152,-3.655339055435477,-7.725251389016043,13953,1726.3341509657218,1747.0227656801756,1766.7040875373166,-6.55978671852531,-6.437068849411824,-6.321963869859105,-6.561907398026046,-6.455448686394685,-6.3502472446857645,-6.9876080517759,-6.8502343372224175,-6.729906770421379,-3.965406541634879,-3.689698162771529,-3.437713989412071,-11.109343938490484,-9.281587216036945,-7.729732378326034,13983.0,924.04,2.253116934734729e+30,1.71,6133.0,2.3761886750000003,3.1987064,0.0442938307677396,1.718666528,19.939452592802528,4.8622315256271085,4.8622315256271085,2.3,0.2,0.25,0.8,0.263846276111404,0.10583007667014055,0.11891142433310264,0.1288506406772605,1.6898057800822253,20.184968285797368,0.1302239616281125,0.052702541045725824,0.024120195201281603,0.03457544075721109,0.9210146191742649,0.11468437260097947
3848,13956,899.1209989326061,-8.955401558570294,-5.731258635465907,-8.674743382286273,-5.714130142499921,-6.798109016521922,13956,893.9598644622329,900.3500736666161,906.9611355645914,-11.301467551995218,-9.732798997526748,-8.236488442879944,-5.823459051376466,-5.728980274963975,-5.625086827854157,-11.27872166988194,-9.885116169969445,-8.4122718863728,-10.414739429998487,-7.359153656456117,-5.653094996556534,-7.041945703654122,-6.850304764402652,-6.707875467900197,13986.0,835.907,2.5227950234481525e+30,2.3693399,6350.0,2.747245519,5.3192932,0.064559826318437,1.810185001,20.78103132362068,7.510537230846254,7.510537230846254,2.3,0.2,0.25,0.8,2.380822216720977,0.09918611176115455,1.5324895545576371,1.4332248917545698,0.16703511787696224,6.5006355511792435,0.6909476492628791,0.02297055970313947,0.5072774797351586,0.844510023965199,0.3124836773496774,0.1890699339062464
3849,13959,1799.7568073165933,-5.145951053025458,-6.944966341885422,-5.715617466379599,-4.253518274763014,-7.033302044684403,13959,1771.3448584252114,1799.5102444246866,1827.4487180597207,-5.207542523750709,-5.13729104829486,-5.066483901720981,-7.114794244877136,-6.928005428720757,-6.7731521975584,-5.796160874908471,-5.71019889624588,-5.621309668533939,-4.850243671387226,-4.333658775525162,-3.963768792213701,-11.140242389263571,-9.042954143049574,-7.20493143810191,13989.0,803.709,2.485512338372564e+30,1.35,6320.0,1.973347569,4.1346479,0.0543079497454371,1.619308699,18.653478655524648,4.103069136838433,4.103069136838433,2.3,0.2,0.25,0.8,0.4432374395867624,0.1708210236593679,0.0705293110148637,0.087425603187266,1.9676554755808309,28.05192981725463,0.18080715572417483,0.09929054867676244,0.12278589718213712,0.06197921359618193,1.021343483808792,0.008789516212002139
3850,13965,438.97215675818217,-3.7056465837557706,-4.638093417468706,-6.161142755453275,-4.4949939076289365,-8.380417626301337,13965,427.3752686150145,438.1535006553914,449.9113989688738,-3.847304774776325,-3.6956313630007394,-3.5436475145317856,-4.912616702246379,-4.612465667170219,-4.338608840094702,-6.474562776015696,-6.199814358935567,-5.9514255410320125,-5.0588638286680245,-4.548042986523596,-4.153662909504585,-11.219794527239278,-9.435089250805532,-7.805926842408547,13995.0,128.23,1.4433204454734952e+30,0.812087,4719.0,0.302149567,3.712964,0.0421729348852289,1.062092093,6.639160570356018,2.8788130123151565,2.8788130123151565,2.3,0.2,0.25,0.8,0.4526004595817197,0.28700393107583855,0.15182863012226977,0.2615686174918417,1.7069338424153657,11.268065176929667,0.11720951177046043,0.08929407413487822,0.06596398022537547,0.14784496646849712,0.6178749277194019,0.07265276601939669
