planet_ID,Star Distance [pc],star_mass_kg,Star Radius [Rs],Star Temperature [K],Planet Mass [Mjup],planet_orbital_period,Planet Semi-major Axis [au],Planet Radius [Rjup],planet_surface_gravity,Transit Duration [hrs],Eclipse Duration [hrs],Mean Molecular Weight,Planet Albedo,Planet Geometric Albedo,Heat Redistribution Factor
49707,841.496,1.9685257719910705e+30,1.08,5785.0,0.0302,5.66067294,0.0619578503532804,0.273,10.043780114850652,3.5986752038722853,3.5986752038722853,2.3,0.2,0.25,0.8
49708,414.537,1.7696847849212654e+30,0.88,5137.0,0.577,2.2252577,0.0320889947132115,0.945,16.01502952071673,2.4100160283948098,2.4100160283948098,2.3,0.2,0.25,0.8
49709,353.719,1.6509767156405917e+30,1.37,5355.0,0.270324766,1.3677581,0.0226648191657717,0.9942027979999999,6.778778151729336,3.2012098638439324,3.2012098638439324,2.3,0.2,0.25,0.8
49710,1228.83,1.9287575745771092e+30,0.96,5616.0,0.023000000000000003,3.76182115,0.0468628368451771,0.23299999999999998,10.501021347813191,2.808986027709743,2.808986027709743,2.3,0.2,0.25,0.8
49711,340.543,3.597431138066914e+30,1.35,7723.0,0.307747528,10.6265837,0.1152636460687271,1.073558809,6.618482743019449,4.777780952079432,4.777780952079432,2.3,0.2,0.25,0.8
49712,989.963,2.167366759060876e+30,1.28562,6064.0,0.34180818800000007,5.2455025,0.0608043448709327,1.139429642,6.525638066977549,4.299356755891446,4.299356755891446,2.3,0.2,0.25,0.8
49713,84.4016,1.0912393370390902e+30,0.565454,3672.0,0.009867218,0.8303301,0.0141548825667877,0.13909977499999998,12.640300997912036,1.2149474700440768,1.2149474700440768,2.3,0.2,0.25,0.8
49714,669.573,1.869105278456168e+30,0.85,5776.0,0.016900000000000002,49.47819901,0.2583991660450819,0.19399999999999998,11.130092973401014,5.915063534632246,5.915063534632246,2.3,0.2,0.25,0.8
49715,203.562,2.3090409623481117e+30,1.23,6178.0,0.039113654,12.013,0.1078973079394237,0.31456473,9.797694281573476,4.9926628907841595,4.9926628907841595,2.3,0.2,0.25,0.8
49716,245.444,1.6509767156405917e+30,1.96,5355.0,0.05759611,2.6374675,0.0351132319893374,0.39724218499999997,9.046862211300478,5.401252171431453,5.401252171431453,2.3,0.2,0.25,0.8
49717,272.36,1.829337081042207e+30,0.98,5620.0,0.08495,19.3044,0.1369849058152403,0.343,17.89743074313313,5.079952652811126,5.079952652811126,2.3,0.2,0.25,0.8
49718,204.455,5.010792874159088e+30,2.36,10170.0,2.44,1.4811235,0.0346072372138382,1.891,16.913064926322747,3.9574140921463066,3.9574140921463066,2.3,0.2,0.25,0.8
49719,411.719,2.863310213805193e+30,1.65,6495.0,1.22,4.231306,0.0578197692756331,1.489,13.639108447803237,4.695277633668361,4.695277633668361,2.3,0.2,0.25,0.8
49720,262.301,1.3791610863161682e+30,0.75,4477.0,0.313426926,2.3466663,0.0305917955354962,1.085192337,6.596877414572693,2.347790389432875,2.347790389432875,2.3,0.2,0.25,0.8
49721,152.023,2.591643715221072e+30,1.47,6409.0,0.31281717500000006,29.7536112,0.2052661326482369,1.083943339,6.599225598791368,8.132582934298771,8.132582934298771,2.3,0.2,0.25,0.8
49722,1291.01,2.2667872525957775e+30,1.21,6112.0,0.0322,78.1000231,0.3735725524735025,0.284,9.895431550436452,9.199303495712423,9.199303495712423,2.3,0.2,0.25,0.8
49723,964.011,3.6761721689465567e+30,1.39,7822.0,0.28923286400000003,2.3566575,0.0425365248530907,1.035633862,6.68421947261168,2.953982234264767,2.953982234264767,2.3,0.2,0.25,0.8
49724,430.622,2.867535584780427e+30,2.43259,6779.0,1.683565843,0.9358498,0.0211546633531061,1.5478361429999998,17.417895730217598,4.326961908052805,4.326961908052805,2.3,0.2,0.25,0.8
49725,313.229,2.8425561857797827e+30,1.78,6745.5,0.107631492,1.67546,0.0310998389765182,0.575332419,8.059669162508708,3.5633128266170853,3.5633128266170853,2.3,0.2,0.25,0.8
49726,749.06,2.386091844837661e+30,1.3,6229.0,0.009610000000000002,14.5564533,0.1239947690578994,0.13899999999999998,12.328474311153322,5.482324753260029,5.482324753260029,2.3,0.2,0.25,0.8
49727,62.505,1.6401199977465804e+30,0.7962540000000001,5334.0,0.015918297,236.8994006,0.7018816478381867,0.186711044,11.318063759297454,9.772831936338706,9.772831936338706,2.3,0.2,0.25,0.8
49728,458.139,1.6304960939724016e+30,0.76,4812.0,0.16,8.687721,0.0774190365130644,0.73,7.442002469851498,3.323708568130088,3.323708568130088,2.3,0.2,0.25,0.8
49729,480.307,1.8492211797491877e+30,0.91,5650.0,0.0241,11.2510285,0.0959242400366598,0.239,10.457714664925238,3.893310208824104,3.893310208824104,2.3,0.2,0.25,0.8
49730,110.177,2.6557699335510847e+30,1.15083,6495.0,0.018304681,46.5491729,0.2788927391063461,0.20125085,11.202172744810852,6.9443398074232805,6.9443398074232805,2.3,0.2,0.25,0.8
49731,342.254,1.1930459224188304e+30,0.57,4192.0,0.011,2.24338185,0.0282894900722674,0.151,11.957884050596054,1.6511516372972457,1.6511516372972457,2.3,0.2,0.25,0.8
49732,1148.93,2.167366759060876e+30,1.01,5945.0,1.331,4.03519,0.0510533282276189,0.885,42.12181355645506,3.0909444385140166,3.0909444385140166,2.3,0.2,0.25,0.8
49733,174.932,2.2232907866742583e+30,1.20835,6109.0,0.022752556,4.968923,0.0591479021699738,0.22921726399999995,10.733740477591144,3.6808577526814936,3.6808577526814936,2.3,0.2,0.25,0.8
49734,655.013,3.3405285827727257e+30,1.56,7000.0,19.700000000000003,1.744579,0.0337185912767139,1.47,225.96808444635943,3.168759432430552,3.168759432430552,2.3,0.2,0.25,0.8
49735,360.76,2.3090409623481117e+30,1.08,6178.0,1.054738183,1.9872259,0.0325143031263746,1.392740373,13.477827245014147,2.662549622092225,2.662549622092225,2.3,0.2,0.25,0.8
49736,1136.97,2.3261909974828824e+30,1.22,6191.8,0.629072912,4.0903496,0.0527417441710953,1.2877531279999999,9.402672404254902,3.726752629571249,3.726752629571249,2.3,0.2,0.25,0.8
49737,262.794,1.990149729334912e+30,1.56013,5803.5,0.23516143,2.6690078,0.0376669877828682,0.9123465049999999,7.002643454460829,4.187536610662589,4.187536610662589,2.3,0.2,0.25,0.8
49738,799.008,2.1275985616469148e+30,1.14,6087.0,0.014700000000000001,12.8345022,0.109737024325173,0.178,11.499868586649177,4.813027353945296,4.813027353945296,2.3,0.2,0.25,0.8
49739,385.231,1.6304960939724016e+30,0.82,5243.0,0.048,5.690586,0.0583913495167147,0.261,17.465288748772902,2.932087531252983,2.932087531252983,2.3,0.2,0.25,0.8
49740,211.196,1.6901483900933434e+30,0.86,5150.0,0.9640000000000001,3.126089,0.0396381249028031,0.946,26.6999414190916,2.6815464651958987,2.6815464651958987,2.3,0.2,0.25,0.8
49741,731.074,1.5114566223838083e+30,1.7,4976.0,1.7214859700000003,4.5697976,0.0491845782133849,1.5571888669999998,17.59691169991465,6.159796570486783,6.159796570486783,2.3,0.2,0.25,0.8
49742,2302.45,1.8094529823352264e+30,0.87,5327.0,0.0632,41.43962808,0.2271242979329384,0.422,8.796455778692225,5.914497188179678,5.914497188179678,2.3,0.2,0.25,0.8
49743,686.482,2.3140119870248568e+30,1.16768,6182.0,0.9961834180000001,5.893173,0.0671615030614202,1.3782982659999998,12.997757685430653,4.077361858420552,4.077361858420552,2.3,0.2,0.25,0.8
49744,984.105,1.8889893771631484e+30,1.02,6033.0,0.030300000000000004,23.851549,0.1594256374265359,0.274,10.003616869936057,5.56860052913213,5.56860052913213,2.3,0.2,0.25,0.8
49745,163.438,2.4271027984208087e+30,1.45,6273.0,0.058012336,1.09254,0.0221863929043209,0.39910408499999994,9.027418059630987,2.651232562138773,2.651232562138773,2.3,0.2,0.25,0.8
49746,179.127,1.7941819945282654e+30,0.89,5632.0,0.08595655,8.32852,0.0777021672006993,0.503595299,8.401003946966853,3.5836372830339185,3.5836372830339185,2.3,0.2,0.25,0.8
49747,464.209,5.913849101035315e+30,1.87,9706.0,0.18158543800000002,4.43126,0.0759289358521598,0.780720407,7.384234882047678,4.0494706240997695,4.0494706240997695,2.3,0.2,0.25,0.8
49748,100.641,6.007838392197097e+29,1.0,3050.0,1.3820700030000002,27.360955,0.1192411055085959,1.4734743860000001,15.7783071813669,9.362040098054317,9.362040098054317,2.3,0.2,0.25,0.8
49749,1201.82,2.1275985616469148e+30,1.1,5987.0,0.0354,14.08827448,0.1167720837018571,0.3,9.749364327285331,4.84565221848117,4.84565221848117,2.3,0.2,0.25,0.8
49750,2879.83,1.869105278456168e+30,0.92,5730.0,0.016,30.4549136,0.1869763884145979,0.188,11.220696910886891,5.4334737040079935,5.4334737040079935,2.3,0.2,0.25,0.8
49751,609.283,1.6901483900933434e+30,0.75,5333.0,0.0145,4.302149,0.0490421131241408,0.178,11.343407789551907,2.395245453899172,2.395245453899172,2.3,0.2,0.25,0.8
49752,115.45,1.508540289232391e+30,0.784109,4965.0,0.016316865,1.7622556,0.0260413792640967,0.189139445,11.305455036799856,1.9374698936514718,1.9374698936514718,2.3,0.2,0.25,0.8
49753,1027.45,2.1474826603538956e+30,1.22,6050.0,0.0172,21.587475,0.1556855784712716,0.19599999999999998,11.097671152378314,6.108291722494466,6.108291722494466,2.3,0.2,0.25,0.8
49754,313.908,1.6742411111277587e+30,1.13,5400.0,0.368221575,7.2733247,0.0693735198130731,1.1852371159999997,6.4970213298548565,4.65799104504038,4.65799104504038,2.3,0.2,0.25,0.8
49755,154.944,2.2419321292120525e+30,1.49,6124.0,0.042057549,10.2613529,0.0961855091163406,0.32773363499999997,9.705490239323767,5.777248461086486,5.777248461086486,2.3,0.2,0.25,0.8
49756,833.165,1.5708437978514603e+30,0.95,6031.0,0.0204,8.005777,0.0724075618677906,0.217,10.73807040526328,3.81973696355202,3.81973696355202,2.3,0.2,0.25,0.8
49757,234.149,2.803657917684252e+30,1.48,6250.0,0.709,2.8641424,0.0442631186394286,1.373,9.322249198113097,3.7375734067884108,3.7375734067884108,2.3,0.2,0.25,0.8
49758,608.68,2.6644692267353885e+30,1.44,6394.0,0.04610000000000001,81.4162941,0.4053358849177791,0.351,9.2747505933432,10.52787951585201,10.52787951585201,2.3,0.2,0.25,0.8
49759,384.542,2.0480621668189925e+30,1.19,5740.0,0.011899999999999999,4.915379,0.0571421156464361,0.158,11.815397442964864,3.691095141083736,3.691095141083736,2.3,0.2,0.25,0.8
49760,828.592,1.988409870698051e+30,1.08,5526.0,0.0269,6.388996,0.0673898224140966,0.255,10.25386195937581,3.7275216915349723,3.7275216915349723,2.3,0.2,0.25,0.8
49761,195.795,1.3216562728555805e+30,0.77,4262.0,0.3770635240000001,3.1228396,0.0364898186014087,1.2002786269999999,6.487329006732364,2.7136715248147576,2.7136715248147576,2.3,0.2,0.25,0.8
49762,1458.59,2.0480621668189925e+30,1.04,5803.0,0.013800000000000002,4.59725385,0.0546492198033671,0.17199999999999996,11.562127121784014,3.16406749154781,3.16406749154781,2.3,0.2,0.25,0.8
49763,549.076,2.725861381493191e+30,1.47,6589.0,0.10611624200000001,2.3506831,0.0384352512378373,0.570580872,8.079100156312442,3.3377564241669875,3.3377564241669875,2.3,0.2,0.25,0.8
49764,246.568,1.509070530538971e+30,0.75,4967.0,0.086412254,1.2434016,0.0206415927817079,0.505227918,8.391047878848973,1.7231079263932543,1.7231079263932543,2.3,0.2,0.25,0.8
49765,56.3449,1.3244400466745577e+30,0.68,4272.0,0.024576521000000004,3.2834447,0.0377568989289096,0.240872927,10.499290988642098,2.178364387477158,2.178364387477158,2.3,0.2,0.25,0.8
49766,1044.36,1.2924664159537332e+30,0.59,5400.0,0.06700000000000003,31.3309,0.1684970364955869,0.437,8.696159088134687,4.187791192207793,4.187791192207793,2.3,0.2,0.25,0.8
49767,233.266,2.0480621668189925e+30,1.23,5925.0,6.01,6.9839095,0.0722188737476462,1.091,125.15278497401567,4.608145430991872,4.608145430991872,2.3,0.2,0.25,0.8
49768,416.077,2.2667872525957775e+30,1.74,6144.0,0.259940082,3.72466,0.0491240037482699,0.9707483899999999,6.8371552449869535,4.975067768769206,4.975067768769206,2.3,0.2,0.25,0.8
49769,264.993,1.0737413301769476e+30,0.56,4258.0,0.0163,6.87745,0.0576397535850755,0.19,11.191697159590888,2.4556340530863565,2.4556340530863565,2.3,0.2,0.25,0.8
49770,586.531,2.1275985616469148e+30,1.15,5960.0,0.0174,31.719775,0.2005952103300892,0.19699999999999998,11.113026331134405,6.572413919749003,6.572413919749003,2.3,0.2,0.25,0.8
49771,604.164,2.884685619915197e+30,3.08,6802.0,0.14288341500000004,1.7776457,0.0325108790869975,0.6800323939999999,7.6584021266023985,6.343980172072747,6.343980172072747,2.3,0.2,0.25,0.8
49772,988.609,2.7094570000599314e+30,1.52,6567.0,1.639376847,2.7176413,0.0422527119364941,1.536937248,17.20212395389132,3.8481351648568394,3.8481351648568394,2.3,0.2,0.25,0.8
49773,27.1701,1.0737413301769476e+30,0.54,3709.0,0.01668,15.6653,0.0997844723668249,0.18,12.760467434017524,3.1130017839298163,3.1130017839298163,2.3,0.2,0.25,0.8
49774,110.567,1.5907278965584408e+30,0.76,5212.9,0.05140000000000001,17.0428683,0.1203273508825416,0.374,9.10826089589398,4.013977862759316,4.013977862759316,2.3,0.2,0.25,0.8
49775,494.832,2.167366759060876e+30,1.44,5845.0,0.114,179.612,0.6412169090652705,0.459,13.412045795686382,14.789241627667373,14.789241627667373,2.3,0.2,0.25,0.8
49776,289.543874,1.372002810781655e+30,0.67,4349.9,0.014799999999999999,9.562742,0.0779190933497691,0.179,11.44909610333658,3.000496579822397,3.000496579822397,2.3,0.2,0.25,0.8
49777,1156.97,3.1128556525777983e+30,1.55,7108.0,2.055999264,1.1955605,0.0255976312235037,1.6396941379999999,18.954521014625527,2.893471314053162,2.893471314053162,2.3,0.2,0.25,0.8
49778,169.948,1.5509596991444798e+30,0.72,4859.0,0.0281,21.76129913,0.1404302431692298,0.262,10.146570673034656,4.109132570418195,4.109132570418195,2.3,0.2,0.25,0.8
49779,760.708,2.067946265525973e+30,0.96,5789.0,0.0145,7.75192492,0.0776706106084971,0.178,11.343407789551907,3.469299883455193,3.469299883455193,2.3,0.2,0.25,0.8
49780,91.722,8.55016244400162e+29,0.41,3669.0,0.009610000000000002,3.793306,0.0359313861477307,0.13899999999999998,12.328474311153322,1.5909153674571543,1.5909153674571543,2.3,0.2,0.25,0.8
49781,398.276,1.7696847849212654e+30,0.93,5600.0,0.6430000000000001,2.83891856,0.0377460223503034,1.05,14.455992764774516,2.7744376676515112,2.7744376676515112,2.3,0.2,0.25,0.8
49782,198.604,2.107714462939934e+30,0.99,5835.0,0.00972,4.56327,0.0549024805538224,0.14,12.29209027082498,2.968412934745871,2.968412934745871,2.3,0.2,0.25,0.8
49783,490.818,5.88879513666452e+30,1.78,9671.0,0.042821793000000004,9.0182418,0.1217650012781899,0.331152322,9.678872879374287,4.774888197523739,4.774888197523739,2.3,0.2,0.25,0.8
49784,752.562,2.2866713513027583e+30,1.24,6170.0,0.0245,46.4063358,0.2648032839881858,0.242,10.36933486725043,7.8722325409096605,7.8722325409096605,2.3,0.2,0.25,0.8
49785,898.797,2.1947073947829735e+30,1.69,6086.0,0.285783414,2.8798613,0.0409391670372217,1.028568099,6.695553218745931,4.513387740985745,4.513387740985745,2.3,0.2,0.25,0.8
49786,316.176,2.629672053998172e+30,1.86,6460.0,0.36181299699999997,11.0765435,0.1067421093046346,1.174335144,6.503027562159595,7.301087279512491,7.301087279512491,2.3,0.2,0.25,0.8
49787,780.566,1.789568883628246e+30,0.86,5448.0,0.013200000000000002,47.0319479,0.2462154954990278,0.16799999999999998,11.592334789015334,5.951008172269108,5.951008172269108,2.3,0.2,0.25,0.8
49788,147.476,1.6225424544896095e+30,0.846387,5300.0,0.012042278000000002,4.8416653,0.0523392639438149,0.15855971599999993,11.872398836476554,2.836701022796126,2.836701022796126,2.3,0.2,0.25,0.8
49789,57.2651,2.0480621668189925e+30,0.98,5788.0,0.03524,17.471278,0.1330867313541248,0.317,8.692264291011911,4.720094203216982,4.720094203216982,2.3,0.2,0.25,0.8
49790,1087.4,1.6106119952654213e+30,0.78,5143.0,0.0457,66.4162133,0.299215197392512,0.349,9.299955994285892,6.427607267883135,6.427607267883135,2.3,0.2,0.25,0.8
49791,736.779,1.8094529823352264e+30,0.88,5416.0,0.027100000000000003,5.75322197,0.0608967037256099,0.256,10.249552578790922,3.042373934838584,3.042373934838584,2.3,0.2,0.25,0.8
49792,1355.28,2.2866713513027583e+30,1.22,6155.0,0.0346,12.91375431,0.1128687011986996,0.296,9.788321469534791,5.082112921594854,5.082112921594854,2.3,0.2,0.25,0.8
49793,300.874,1.372002810781655e+30,0.64,4925.0,0.044,18.16406,0.1195081572574816,0.174,36.02215804434412,3.550590496280748,3.550590496280748,2.3,0.2,0.25,0.8
49794,195.022,2.45320067797372e+30,1.58,6294.0,0.10678225799999999,2.95635,0.0432361819973417,0.5726693759999999,8.070616828271511,3.9987632279588805,3.9987632279588805,2.3,0.2,0.25,0.8
49795,1239.5,2.0480621668189925e+30,1.05,5863.0,0.0233,4.09357325,0.0505809156145963,0.235,10.457689520946584,3.0918903130246718,3.0918903130246718,2.3,0.2,0.25,0.8
49796,327.506,1.8889893771631484e+30,0.93,5806.0,2.13,1.7771255,0.0282288055387408,1.1279999999999997,41.49320211838384,2.3451496483115846,2.3451496483115846,2.3,0.2,0.25,0.8
49797,339.994,3.069607737890116e+30,1.66,7050.0,0.304228392,2.23788,0.0386976479137814,1.066350303,6.631556834357959,3.6584659379961177,3.6584659379961177,2.3,0.2,0.25,0.8
49798,986.364,2.2270190551818173e+30,1.18,6058.0,0.0189,5.65377733,0.0645066332150675,0.207,10.932932346127537,3.743701754528675,3.743701754528675,2.3,0.2,0.25,0.8
49799,579.273,1.710032488800324e+30,0.82,5253.0,0.0189,34.2685705,0.1963673942252174,0.207,10.932932346127537,5.213153959264967,5.213153959264967,2.3,0.2,0.25,0.8
49800,140.998,1.4913074030235383e+30,0.7,4675.0,3.21,3.0927616,0.0377477107566879,1.0799999999999998,68.21392962829111,2.35735069092554,2.35735069092554,2.3,0.2,0.25,0.8
49801,713.76,2.4805413136958183e+30,1.58,6316.0,0.21716827100000002,1.648209,0.0293960800272272,0.868847956,7.130571739154776,3.36093866643133,3.36093866643133,2.3,0.2,0.25,0.8
49802,260.002,1.6959545469157815e+30,0.91,5442.0,0.282483022,16.9019988,0.1222350794529056,1.0216629209999997,6.707993517608548,4.975860169373005,4.975860169373005,2.3,0.2,0.25,0.8
49803,945.454,2.485512338372564e+30,1.4,6319.0,0.010900000000000002,5.79180156,0.0679962592609281,0.15,12.007691657334478,4.288838900106842,4.288838900106842,2.3,0.2,0.25,0.8
49804,443.03,2.1474826603538956e+30,2.94,4991.0,0.0396,51.078775,0.2764441910001062,0.32,9.585411828667054,19.518103545133894,19.518103545133894,2.3,0.2,0.25,0.8
49805,306.261,1.5318709643857784e+30,0.9,5053.0,0.042057549,10.1056845,0.0838591192929325,0.32773363499999997,9.705490239323767,3.9958766025817787,3.9958766025817787,2.3,0.2,0.25,0.8
49806,1052.24,1.8889893771631484e+30,1.03,5617.0,0.0131,38.285489,0.2185596073861765,0.16699999999999998,11.642705193357733,6.514906329087955,6.514906329087955,2.3,0.2,0.25,0.8
49807,178.475,1.869105278456168e+30,0.86,5358.0,0.6715000000000001,3.2588321,0.0421427795161793,1.19,11.753511636349234,2.6963816732332595,2.6963816732332595,2.3,0.2,0.25,0.8
49808,525.225,1.7851347296165892e+30,1.11,5614.5,0.21994730900000004,6.6723893,0.0669129735280383,0.8757228010000001,7.108875122549803,4.24896593323781,4.24896593323781,2.3,0.2,0.25,0.8
49809,27.5024,1.3788959656628784e+30,0.69,4476.0,0.023744172,8.5954792,0.0726869269135927,0.235553978,10.60697856275494,2.9992629622312057,2.9992629622312057,2.3,0.2,0.25,0.8
49810,1259.28,2.485512338372564e+30,3.42,5028.0,0.049800000000000004,8.57503552,0.0883282970149922,0.367,9.164584115348896,11.989454849772365,11.989454849772365,2.3,0.2,0.25,0.8
49811,540.773,2.2071349564748368e+30,1.39,5945.0,0.014200000000000006,2.86041,0.0408349867642868,0.175,11.492851479553238,3.5180356258977263,3.5180356258977263,2.3,0.2,0.25,0.8
49812,737.306,2.54019360981676e+30,2.48,6364.0,0.305060267,13.2681095,0.1190129032431475,1.068054294,6.628488889281334,10.265049217885146,10.265049217885146,2.3,0.2,0.25,0.8
49813,486.105,1.7696847849212654e+30,0.86,5403.0,0.0277,8.6893073,0.079571829052778,0.26,10.156606353392474,3.4392844684996824,3.4392844684996824,2.3,0.2,0.25,0.8
49814,406.497,1.619957521657702e+30,1.02,5295.0,0.31272571200000004,3.8960447,0.0452567026009147,1.083755989,6.599577244987006,3.460427436216611,3.460427436216611,2.3,0.2,0.25,0.8
49815,1619.03,2.366207746130681e+30,1.16,6100.0,0.022,44.9309804,0.2621312619458292,0.22699999999999998,10.582457033423532,7.203211797992265,7.203211797992265,2.3,0.2,0.25,0.8
49816,689.814,1.749800686214285e+30,0.92,5776.0,0.018000000000000002,21.347262,0.1443316507311758,0.20199999999999999,10.934157204457518,4.941568513542845,4.941568513542845,2.3,0.2,0.25,0.8
49817,116.567,1.5235461543976528e+30,0.76,5021.6,0.022579693,13.79022,0.1029828911796135,0.22811262299999996,10.755607455438458,3.7253535930679984,3.7253535930679984,2.3,0.2,0.25,0.8
49818,1594.74,1.94864167328409e+30,1.03,6065.0,0.060300000000000006,572.3847,1.336917424453689,0.41,8.891297587220665,16.293229358170432,16.293229358170432,2.3,0.2,0.25,0.8
49819,851.976,2.6639721242677136e+30,2.15,6506.0,0.25823366,2.9490119,0.0443669921967679,0.9668943379999999,6.846527610286716,5.3567695281219985,5.3567695281219985,2.3,0.2,0.25,0.8
49820,252.615,1.737763250539053e+30,0.888163,5522.87,0.031849307,13.8967874,0.1081530796614473,0.282069171,9.922115773826016,4.184813612689276,4.184813612689276,2.3,0.2,0.25,0.8
49821,519.895,1.8153784437499063e+30,1.31,5673.0,0.12475899,7.5010022,0.072750223503014,0.629041138,7.815005732854136,5.03655727732442,5.03655727732442,2.3,0.2,0.25,0.8
49822,1370.79,1.8889893771631484e+30,1.03,5885.0,0.04530000000000001,107.723601,0.4355998063012537,0.347,9.32512795779017,9.355800333919612,9.355800333919612,2.3,0.2,0.25,0.8
49823,68.4487,1.797800900492936e+30,0.87636,5639.0,0.018969193000000002,12.7612027,0.1033413223641558,0.20531840999999998,11.153434414749924,3.9361911321989616,3.9361911321989616,2.3,0.2,0.25,0.8
49824,605.874,3.156849220966993e+30,1.49,7167.0,1.873405935,2.8624005,0.046026076800303,1.5946588209999994,18.26046699593697,3.66319884178759,3.66319884178759,2.3,0.2,0.25,0.8
49825,962.183,1.6702642913863629e+30,0.8,5261.0,0.014799999999999999,15.9314739,0.1169238123855194,0.179,11.44909610333658,3.9603010747778113,3.9603010747778113,2.3,0.2,0.25,0.8
49826,167.0,9.942049353490256e+29,0.48,3740.0,0.0101,10.864384,0.0762019305332264,0.144,12.07290927416601,2.5049398669840097,2.5049398669840097,2.3,0.2,0.25,0.8
49827,991.209,1.9908953830364236e+30,1.51,5805.0,2.452221,2.3651663,0.0347554577927558,1.737419349,20.1356589691821,4.108030119663494,4.108030119663494,2.3,0.2,0.25,0.8
49828,144.166,2.107714462939934e+30,1.26,5875.23,0.02407,5.3988,0.0614147491539129,0.21,13.528605981653287,4.00722625140515,4.00722625140515,2.3,0.2,0.25,0.8
49829,596.389,1.8945569248011028e+30,1.13908,5741.0,0.959821085,4.0115394,0.0486193340852143,1.3693297609999997,12.687899766902271,3.7516525108307683,3.7516525108307683,2.3,0.2,0.25,0.8
49830,710.919,3.7882389492590985e+30,3.62,7962.9,0.40044332,1.97656,0.0382106889640375,1.222002279,6.646799355240595,7.141451932966542,7.141451932966542,2.3,0.2,0.25,0.8
49831,156.338,2.0838535444915576e+30,1.18,5992.0,0.085009782,8.87634,0.085220503482741,0.500203376,8.421534123809767,4.555827090760798,4.555827090760798,2.3,0.2,0.25,0.8
49832,46.0851,9.281897276418502e+29,0.42194400000000004,3467.0,0.071331527,1.9771637,0.0239151485797183,0.451199197,8.684812213208216,1.374366882876751,1.374366882876751,2.3,0.2,0.25,0.8
49833,115.417,1.6881997484200593e+30,0.8901090000000002,5427.0,0.042955202000000005,6.1166883,0.0619799548523921,0.33174910299999993,9.674127314533749,3.240236566130172,3.240236566130172,2.3,0.2,0.25,0.8
49834,1318.05,2.962730707340096e+30,1.81,6747.0,0.0317,3.1739171,0.0482797534229877,0.281,9.950895599016322,4.315983869230807,4.315983869230807,2.3,0.2,0.25,0.8
49835,58.3171,9.870466598145126e+29,0.380019,3541.0,0.014471584000000003,0.6850808,0.0120422092812581,0.176700794,11.488269505342323,0.8071394527031119,0.8071394527031119,2.3,0.2,0.25,0.8
49836,1274.13,2.8451659737350734e+30,1.63,6749.0,0.23902627899999998,8.7858955,0.0938985681097665,0.9216449069999999,6.974835078590263,5.733180620881425,5.733180620881425,2.3,0.2,0.25,0.8
49837,311.222,1.0936254288839282e+30,0.53,3974.0,0.01856,10.9129343,0.0788959102878461,0.22699999999999998,8.927745570015489,2.7170184964027566,2.7170184964027566,2.3,0.2,0.25,0.8
49838,105.166,1.789568883628246e+30,0.91,5617.0,1.667,1.36002854,0.0231963018909466,1.23,27.31120891449576,2.1686671871942713,2.1686671871942713,2.3,0.2,0.25,0.8
49839,216.056,1.5371733913704434e+30,0.83,5073.0,0.116929821,82.6902022,0.3409123495632749,0.604490289,7.931625044972806,7.675865146789831,7.675865146789831,2.3,0.2,0.25,0.8
49840,50.0248,9.20236088159058e+29,0.376775,3457.0,0.009703148,18.7917401,0.1069982883452899,0.13763187200000002,12.696679856037171,2.437257008009305,2.437257008009305,2.3,0.2,0.25,0.8
49841,1238.81,1.829337081042207e+30,0.84,5826.0,0.023599999999999996,19.986326,0.1401921904694596,0.236,10.502762489893705,4.375132003756835,4.375132003756835,2.3,0.2,0.25,0.8
49842,623.901,2.1872508577678563e+30,1.09,6112.0,0.010700000000000001,19.67416124,0.1472428721808003,0.148,12.108097077921652,5.245828455056822,5.245828455056822,2.3,0.2,0.25,0.8
49843,1041.0,1.94864167328409e+30,0.95,5735.0,0.0405,4.24374723,0.0509582218405198,0.325,9.503943562452454,2.9112118219999674,2.9112118219999674,2.3,0.2,0.25,0.8
49844,1115.62,2.783773818977271e+30,1.51,6453.0,0.0639,120.0181272,0.5327373467488798,0.425,8.76876730533387,12.427639826524079,12.427639826524079,2.3,0.2,0.25,0.8
49845,188.959,2.2866713513027583e+30,1.24,5945.0,0.06859000000000001,1.6739035,0.028908493468283,0.346,14.201170861614738,2.6410727088698613,2.6410727088698613,2.3,0.2,0.25,0.8
49846,219.482,2.052038986560389e+30,1.48,5928.0,0.019379337,3.647523,0.0468625921224425,0.207902044,11.113144059554628,4.16573742401037,4.16573742401037,2.3,0.2,0.25,0.8
49847,683.062,2.0311606829180592e+30,1.58,5886.0,0.29061351500000004,3.4671474,0.0451504457877287,1.038461951,6.679595712848461,4.61847576857995,4.61847576857995,2.3,0.2,0.25,0.8
49848,817.383,3.899669438413018e+30,1.77,8103.0,0.206673131,4.5029619,0.0667995994745131,0.8428848459999999,7.210461704283359,4.454145839125067,4.454145839125067,2.3,0.2,0.25,0.8
49849,157.612,2.2345998678138536e+30,1.66,6118.1,2.501269445,5.54714,0.0637595269262077,1.7495167909999998,20.255352024011344,5.691276610231609,5.691276610231609,2.3,0.2,0.25,0.8
49850,1285.59,1.988409870698051e+30,0.99,5820.0,0.0297,6.33855761,0.0670346782215263,0.27,10.098211638431131,3.4196464113507883,3.4196464113507883,2.3,0.2,0.25,0.8
