planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_radius_m,planet_surface_gravity
41075,242.113,1.869105278456168e+30,605259000.0,5519.0,1.7461599999999998e+25,2.588309,0.03614314448928851,9507895.999999998,12.328934860541313
41076,502.731,1.4576369965425213e+30,1314873000.0,4773.0,3.398027707334e+27,6.5715257,0.061909839750145586,110051541.947075,17.907914815017804
41077,260.826,1.3239668051253317e+30,514818000.0,4270.3,6.00249461864e+26,2.8740048,0.034544833478034255,76255449.886091,6.588709686543231
41078,487.854,2.730335303702261e+30,960065999.9999999,6595.0,1.3196141847200003e+26,1.2043785,0.024623308304882175,31091706.111836,8.713010454253059
41079,755.795,1.7318851132792954e+30,3422844000.0,5511.5,9.883635861840001e+26,1.71614,0.02679007406487103,88160111.760102,8.116762532848453
41080,296.46,2.38982011334522e+30,967022999.9999999,6243.0,2.3391183537020002e+27,3.82407,0.05088284331442693,100431512.338447,14.802073604114733
41081,1445.53,1.94864167328409e+30,667872000.0,5693.0,5.0486799999999995e+25,3.72215641,0.04669220019185741,17687483.0,10.300448656682143
41082,692.158,1.94864167328409e+30,633087000.0,5634.0,4.28948e+25,8.31378306,0.07978361645223604,16079529.999999998,10.589325900963528
41083,1167.94,1.94864167328409e+30,626130000.0,5852.0,1.8847139999999998e+25,4.57953,0.05361198226600159,9927362.0,12.206414322463846
41084,845.0,1.6901483900933434e+30,556560000.0,5235.0,3.7011e+25,28.8432647,0.17437135943138793,14751221.0,10.856385296487238
41085,552.798,2.386091844837661e+30,1210518000.0,5923.0,5.5421599999999996e+25,44.431014,0.26090984470810386,18736147.999999996,10.076943204270927
41086,2297.62,2.1872508577678563e+30,800054999.9999999,5992.0,6.81382e+25,6.10027804,0.06745330227484314,21113122.0,9.756546304918142
41087,294.292,3.209293531306654e+30,1238346000.0,7235.0,5.852110547868001e+27,2.60943,0.04351102620339636,132346509.402075,21.325435381803917
41088,1416.44,2.107714462939934e+30,751356000.0,5903.0,1.8676320000000003e+26,4.19042557,0.05186964515398012,38311227.99999999,8.121748349849074
41089,857.708,2.741520109224938e+30,1133991000.0,6610.0,7.782609800680001e+26,3.4169475,0.049414578425547064,86004586.44548197,6.715717216971201
41090,134.591,1.6503801926793823e+30,556560000.0,5185.0,1.8125899999999998e+25,4.382745,0.049260188253468236,9717628.999999998,12.251501526692424
41091,909.037,1.749800686214285e+30,549603000.0,5530.0,2.5243399999999997e+25,12.90240002,0.10317642128044005,11814958.999999998,11.54233776943327
41092,729.185,1.8866032853183108e+30,758313000.0,5736.0,4.1909739613299994e+27,3.5910692,0.045096391288408894,117255337.4257,19.456292596956498
41093,1349.43,1.710032488800324e+30,577431000.0,5409.0,4.42234e+25,43.3167737,0.22956699690512372,16429084.999999998,10.457689520946584
41094,620.413,1.6173725888257947e+30,813969000.0,5290.0,1.3543546244020003e+27,4.8149989,0.052091464360662185,91485084.37315999,10.32861708289638
41095,527.995,1.6901483900933434e+30,563517000.0,5268.0,3.7580400000000003e+25,14.03491514,0.10787448542207091,14891043.0,10.817366166936745
41096,940.724,2.028178068112012e+30,647001000.0,5956.0,2.6951600000000006e+25,12.247629,0.10468247288361972,12234425.0,11.492851479553238
41097,965.56,2.3264395487167196e+30,897453000.0,6184.0,3.45436e+25,184.256405,0.6678048733015823,14191933.000000002,10.946993483605873
41098,113.59,1.8786496458355185e+30,688228182.0,5731.0,3.2112003871999997e+25,1.3205037,0.02311394586580837,13479352.338787,11.280795446580122
41099,746.036,3.667423165515485e+30,1161909441.0,7811.0,3.5005342213399996e+26,18.1960491,0.1660367229879295,55076205.64282499,7.365744835031553
41100,544.568,1.3322346133676942e+30,500904000.0,4713.0,4.080699999999999e+25,105.356383,0.38203639381746896,15660063.999999998,10.620818095049557
41101,160.825,2.107714462939934e+30,688743000.0,6016.0,3.2671071160000004e+25,6.8979281,0.07230729460509627,13604820.002533998,11.266477168228425
41102,101.084,1.4746047601096745e+30,534454828.2,4837.0,1.8155298122e+25,1.8318866,0.02652100717366694,9535878.017572,12.743607260088378
41103,884.571,2.7566568793656266e+30,1356615000.0,6630.3,4.6107205769039993e+27,3.6512459,0.05174328984617025,121068671.23192799,20.0777766878934
41104,563.997,3.241108089237823e+30,1746206999.9999998,7275.0,2.99069125966e+26,12.523,0.12420407283243504,50403865.66196799,7.513707051688898
41105,397.905,2.7228787666871434e+30,1440099000.0,6585.0,2.0554272944399998e+26,4.01677,0.05491527425196166,40367388.041299,8.051025242838511
41106,757.048,1.749800686214285e+30,605259000.0,5431.0,3.3784400000000004e+25,178.1396,0.593800337854675,13982199.999999998,11.03000116688637
41107,825.176,1.5907278965584408e+30,528732000.0,5001.0,3.58722e+25,11.08507637,0.09032924004044664,14471577.0,10.932932346127537
41108,628.257,2.028178068112012e+30,667872000.0,5774.0,2.591719e+26,19.23891,0.14145759399501934,51734140.0,6.18078749902879
41109,428.018,1.1532777250048695e+30,382635000.00000006,4255.0,3.3215e+25,46.183669,0.21010716052257286,13842377.999999998,11.064281472110245
41110,85.799,1.6695882320303255e+30,584788723.2,5391.0,4.5789997812e+25,10.7788277,0.09009137668829133,16638125.601456,10.557769927126738
41111,108.159,1.707845237942556e+30,611852148.9,5465.0,4.6923819358e+25,40.8905117,0.22079892086993452,16905004.691788,10.480285913307403
41112,265.527,1.3236049145288646e+30,542646000.0,4269.0,4.9891420176e+26,7.0317936,0.06271854077265285,68327532.558729,6.820948315616172
41113,50.3098,2.4944104725439375e+30,838353285.0,6327.16,2.75991893437e+27,9.7815342,0.09653683084140315,104254421.295057,16.20756343299661
41114,588.368,1.8309278089387651e+30,1175733000.0,5701.0,1.81961178386e+26,3.3759446,0.04284692832195505,37643604.93564599,8.196089547930686
41115,721.534,2.067946265525973e+30,723528000.0,5913.0,2.12576e+25,14.37508035,0.11723497670077467,10696383.0,11.859072071975326
41116,376.658,2.6247010293214275e+30,1182690000.0,6410.0,9.8696e+26,4.0460435,0.0545151958436264,100671840.0,6.215755269867649
41117,387.708,2.9555227215588155e+30,1593153000.0,6897.0,3.9731368647619997e+27,1.56029,0.030045589505840475,115276320.67735098,19.083748331048902
41118,98.3018,1.7783622055969917e+30,862668000.0,5601.4,3.7779515383999997e+25,1.9126534,0.029053380356703164,14766096.802401999,11.0594958035717
41119,477.052,2.5451646344935054e+30,1057464000.0,6182.0,6.2634e+25,3.743208,0.05123167216978309,10696383.0,34.94190878349873
41120,161.743,2.8682812384819383e+30,1166848911.0,6780.0,1.5967761448600003e+27,4.6336134,0.06145909866215763,93687446.841874,11.611587418692908
41121,72.2,1.7299165875073044e+30,584388000.0,5213.0,1.863836e+25,12.6475,0.10142587834306654,9857450.999999996,12.243027073878814
41122,53.6089,1.7547359195133575e+30,640346629.5,5555.7,5.6750572008e+25,28.5803318,0.17547470120508873,18922912.579881996,10.115902739538988
41123,582.828,2.0878303642329535e+30,800054999.9999999,5886.0,6.775860000000001e+25,134.2527298,0.5215761819195465,21113122.0,9.702192286506344
41124,1059.51,1.8492211797491874e+30,584388000.0,5745.0,4.28948e+25,24.2758007,0.160170522701163,16079529.999999998,10.589325900963528
41125,152.892,1.789529115430832e+30,723528000.0,5623.0,5.14328436752e+26,10.1802065,0.08875300367493799,69609870.532014,6.774999267247238
41126,451.312,1.6901483900933434e+30,542646000.0,5128.0,2.5433200000000004e+25,20.739886,0.13995329236995616,11884869.999999998,11.492711452608948
41127,1389.48,1.8492211797491874e+30,633087000.0,5957.0,8.52202e+25,5.826662,0.06186050121367135,24119294.999999993,9.350260235069078
41128,1798.75,2.107714462939934e+30,994851000.0,5751.0,3.7580400000000003e+25,6.155557,0.06702745982333022,14891043.0,10.817366166936745
41129,495.358,1.9287575745771094e+30,653958000.0,5574.0,3.9858e+25,49.567416,0.26143315580627446,15380420.0,10.754481590891158
41130,890.249,2.537708097478388e+30,1008765000.0,6362.0,1.5921011943459999e+27,1.3826002,0.02634575875016114,93644975.62972999,11.588095724697242
41131,1151.73,2.028178068112012e+30,702657000.0,5828.0,2.03086e+25,31.7785901,0.19766466550382525,10346828.0,12.108097077921652
41132,407.374,3.175490563504787e+30,765270000.0000001,7192.0,1.92430348994e+26,4.6512523,0.06374057143582057,38852844.666441,8.136512421547442
41133,1091.0,2.803657917684252e+30,1725336000.0,6056.0,6.8707600000000005e+25,73.75039673,0.38597144804815725,21252944.0,9.709054763640488
41134,91.9976,1.367018529376302e+30,571336668.0,4431.2,4.1479038145999995e+25,8.5063687,0.07197582988057864,15624494.821241999,10.844938062997537
41135,974.124,2.067946265525973e+30,772227000.0000001,5865.0,2.9419e+25,13.72465129,0.1136714046893182,12933535.0,11.225450748876897
41136,462.904,2.0485592692866674e+30,674829000.0,5921.0,8.2080577748e+26,8.2712057,0.08084027908560332,86572781.945814,6.990174632546635
41137,133.335,1.7636280884551193e+30,792611010.0,5572.9,5.9430020364e+25,18.1663638,0.1299411638617661,19533518.120233,9.941577615326898
41138,690.819,1.988409870698051e+30,744399000.0,5758.0,3.47334e+26,6.319,0.06689671695307091,15450331.0,92.87142081724971
41139,213.985,3.082035299581979e+30,911367000.0,6304.0,1.415908e+27,2.8106,0.045111004223671744,100671840.0,8.91721813715628
41140,966.909,2.0798767247501615e+30,1015722000.0,5984.0,9.383152906140001e+26,3.0098815,0.04141374851801283,87705430.610648,7.785852843839547
41141,74.7599,1.2142026034430578e+30,440079644.7,3876.0,4.2387102082e+25,4.1213565,0.04267985353751429,15837151.499262,10.78673355252127
41142,49.9605,1.94864167328409e+30,598302000.0,4700.0,4.9348e+26,3.86814,0.0479052064141445,77601209.99999999,5.230496764709665
41143,25.1496,1.1882737387291553e+30,415337769.9,3794.0,2.2142204656e+25,1.4015245,0.020644531947873506,10849757.387171999,12.005801938587343
41144,782.088,1.6304960939724016e+30,473076000.00000006,5018.0,3.5302799999999997e+25,11.349393,0.09251786633217099,14331755.0,10.970357222043406
41145,282.833,2.2326114579431553e+30,1064421000.0,6116.5,1.02420063902e+27,2.58593,0.038321982780734856,88485685.888882,8.349286562361288
41146,321.722,1.5111915017305188e+30,507861000.0,4726.29,4.1756e+25,50.92092,0.24538118507458143,15869796.999999998,10.582457033423532
41147,768.903,1.8889893771631484e+30,647001000.0,5774.0,1.9169799999999998e+25,12.27065865,0.10235891792007971,10067184.0,12.07290927416601
41148,169.402,1.624093414188754e+30,618269285.6999999,5303.0,4.8209708664e+25,20.1459393,0.13544441269911736,17187798.252249,10.41608175925429
41149,1859.71,2.2270190551818173e+30,1196604000.0,5803.0,7.404098e+25,9.84564,0.0933701113367518,21462677.0,10.259229538399115
41150,120.666,2.1922218824446014e+30,980937000.0,6084.0,7.0461858766e+25,3.09574,0.04294410610885787,21369388.880175997,9.848730612992048
41151,1432.61,2.2270190551818173e+30,786140999.9999999,6326.0,7.9716e+25,15.163161,0.12451979762703935,18945880.999999996,14.175104069910052
41152,148.925,3.777978754326297e+30,1335744000.0,7690.0,5.92176e+27,2.650237,0.04642446525811413,104167390.0,34.833539374616166
41153,420.818,2.386091844837661e+30,939195000.0000001,6165.0,2.7521e+25,16.399235,0.13425033435987266,12444158.0,11.343407789551907
41154,283.971,1.9685257719910705e+30,723528000.0,5870.0,3.3215000000000004e+27,3.446459,0.044507483915678485,91024122.0,25.587722234764083
41155,626.536,2.1698522713992482e+30,820926000.0,6066.0,3.47023716858e+26,3.4906402,0.04636381791763029,54798555.15499,7.376176655582316
41156,75.9623,1.216151245116342e+30,399299102.1,3883.0,3.4693268688e+25,3.344904,0.037155009793866,14058647.888233,11.203880807715484
41157,113.123,1.8153784437499066e+30,678573953.1,5673.0,3.5696602734e+25,6.32668,0.06494395241415692,14283819.194540998,11.167309827535842
41158,476.831,2.588661100415025e+30,967022999.9999999,6405.0,9.22113099024e+26,3.1834374,0.04624396039615555,87558236.21605398,7.6771592650988785
41159,2348.86,5.111131094408893e+30,1391400000.0,9024.0,2.291198312104e+27,1.1385671,0.029231011167059347,99996166.05479701,14.625352775586887
41160,859.509,1.9483235277047784e+30,1223221482.0,5774.8,5.905317998007999e+27,7.8368994,0.0766918036220418,132829890.904626,21.36298940275591
41161,829.343,2.843426115098213e+30,1203561000.0,6675.0,6.85178e+25,25.96200249,0.19333480219782298,21183033.0,9.746248767430036
41162,392.791,1.8492211797491874e+30,695700000.0,5800.0,3.26456e+27,3.577469,0.04468730219032455,81096760.0,31.683125370820846
41163,369.451,1.4515392056095773e+30,473076000.00000006,4540.0,2.209272e+25,3.07222,0.03724332062301205,9507895.999999998,15.598782801815315
41164,143.239,2.1015006820940026e+30,1201376502.0,6011.0,8.388052517000002e+25,1.1036944,0.02128995857425663,23580375.290206,9.628753821255346
41165,1062.66,4.411822639721524e+30,1523583000.0,8516.0,2.7921935418e+26,2.0086823,0.04063615380055005,48367405.701537,7.618163670124807
41166,1097.23,2.1872508577678563e+30,800054999.9999999,5998.0,1.97392e+25,37.3331536,0.22568355498658843,10137095.0,12.260632701638578
41167,155.956,1.7696847849212654e+30,605259000.0,5547.0,6.329829999999999e+25,81.73778,0.3545829063327704,13842377.999999998,21.08535926256438
41168,182.249,2.046570859415969e+30,611335939.5,5917.0,3.4742005532e+25,8.6239544,0.08309578116876232,14069585.813738,11.202182085338134
41169,492.167,2.4059759435446416e+30,841797000.0,6063.0,3.05578e+25,14.155185,0.12204258306331629,13213179.0,11.17166270725907
41170,754.747,1.5907278965584408e+30,549603000.0,5265.0,3.9858e+25,47.332773,0.23774452756298484,15380420.0,10.754481590891158
41171,370.666,2.1720892325037837e+30,939195000.0000001,6067.8,3.84739728958e+26,32.5984753,0.2056789396067253,58241158.54851699,7.239647012669895
41172,715.956,2.8881156269421514e+30,1224432000.0,6806.6,3.201404497928e+27,4.3851453,0.05937814092831202,108265250.110824,17.433024945445556
41173,221.753,1.789568883628246e+30,563517000.0,5222.0,1.7461599999999998e+25,4.162817,0.048900310551011066,9507895.999999998,12.328934860541313
41174,190.401,1.014089034056006e+30,333936000.0,3568.0,1.8448560000000002e+25,15.368459,0.09666060484241905,9787540.000000002,12.29209027082498
41175,423.065,1.710032488800324e+30,577431000.0,5397.0,5.94074e+25,14.4536756,0.11043945469739898,19505168.999999996,9.96670211846544
41176,1389.48,1.8492211797491874e+30,633087000.0,5957.0,1.898e+25,12.412183,0.10241549395261546,13422912.0,6.723773729424138
41177,754.258,3.7183264582053556e+30,1711422000.0,6100.0,1.550666e+27,2.17518,0.040480876209423214,134928230.0,5.436544984298599
41178,120.984,1.6659693260656552e+30,592947892.8,5384.0,4.0790688588e+25,22.5683627,0.1473402652715698,15464777.618773,10.886393943725416
41179,2257.32,1.829337081042207e+30,667872000.0,5847.0,3.9858e+25,5.326718,0.058059725819346174,15380420.0,10.754481590891158
41180,925.037,1.869105278456168e+30,640044000.0,5638.0,1.3665599999999998e+26,10.03538581,0.08920131046357199,31879415.999999996,8.58258984631203
41181,314.451,2.927187880901368e+30,1168776000.0,6859.0,1.89398889966e+26,1.1159326,0.02395197086184195,38502696.541517,8.154653353536318
41182,1025.02,1.908873475870129e+30,653958000.0,5636.0,1.1357631999999999e+26,187.366,0.6322034123912166,43904108.0,3.760865870453073
41183,455.982,2.3662077461306806e+30,1140948000.0,6197.21,1.1585392e+26,28.454851,0.1933121267413868,38311227.99999999,5.038125195881986
41184,206.294,2.0985429224113392e+30,901745469.0,6008.62,3.5477583024e+25,12.2878289,0.10610156774778212,14234666.238572,11.175573407636389
41185,418.239,1.6075498440645463e+30,653958000.0,5271.0,7.589835084260001e+26,3.66096,0.04330624717240711,85395850.115538,6.6430752919681595
41186,101.606,1.644772876844014e+30,570474000.0,5343.0,3.019929627e+25,7.6247981,0.07116830503791388,13050096.561634999,11.318261931290833
41187,1469.53,2.1860081015986697e+30,1349658000.0,6079.0,2.702637871362e+27,1.820443,0.030113949964128733,103734031.565724,16.03081906234456
41188,312.461,3.230768357910193e+30,1481841000.0,7262.0,4.729559534648e+27,11.46597,0.1169880637077811,122148304.987242,20.232808682271703
41189,489.368,1.94864167328409e+30,723528000.0,5789.0,1.78412e+25,4.163873,0.05031678796481693,9577806.999999998,12.413729185135171
41190,1216.73,2.914511767975668e+30,1961874000.0,6842.0,2.5535227825119996e+27,0.6677726,0.016984003857215327,102379343.747204,15.549822002903323
41191,218.438,2.073911495138067e+30,973979999.9999999,5972.0,1.14240604816e+26,1.10833,0.021255690152012303,28582789.431091,8.925275731713825
41192,111.059,1.710032488800324e+30,591345000.0,5320.0,5.673122e+25,4.65382,0.051881410247906684,16988373.0,12.546682706601263
41193,158.649,1.9287575745771094e+30,640044000.0,5570.0,1.2659660000000001e+27,3.739494,0.04667722614851362,81865781.0,12.056676026016932
41194,259.328,1.0339731327629865e+30,340893000.0,3753.0,2.39148e+25,5.13248562,0.0468301457916406,11395492.999999998,11.754681975214694
41195,1206.09,3.490057005049219e+30,2281896000.0,7588.0,3.9508931778420005e+27,2.1739624,0.03961666725113354,115074240.20532198,19.043616335378694
41196,894.187,1.6304960939724016e+30,570474000.0,5349.0,6.092579999999999e+25,9.02929974,0.07943524366620547,19784812.999999993,9.934538765428309
41197,328.18,1.4982005579047615e+30,633087000.0,4926.0,9.68042193664e+26,1.2558789,0.02072944012832129,87975494.98596199,7.983277339463275
41198,940.211,1.7696847849212654e+30,584388000.0,5390.0,3.30252e+25,32.5637069,0.19198109365202348,13772466.999999998,11.113026331134405
41199,202.943,1.212930021125811e+30,396548999.99999994,3930.0,3.4163999999999996e+25,10.93241,0.0817635588980345,14122021.999999998,10.934157204457518
41200,346.457,1.4743396394563848e+30,605259000.0,4836.0,5.1986886577600005e+26,2.52618,0.0328554778219848,70070788.721422,6.758186381546723
41201,381.174,2.763889720270291e+30,1300959000.0,6450.0,9.205300000000001e+27,3.6112706,0.05141433101961925,102978902.99999999,55.40536143422674
41202,610.592,2.087333261765279e+30,807012000.0,5999.0,2.3653121221599997e+26,4.6200781,0.0551733331188383,43946707.708561994,7.817108410788242
41203,1121.89,1.789568883628246e+30,598302000.0,5453.0,5.5042e+25,37.94563,0.2133837039299517,18666236.999999996,10.083029146268363
41204,391.181,2.306555450009739e+30,758313000.0,6131.95,5.4472600000000005e+25,150.878,0.5828308210004489,18526415.0,10.129912552018235
41205,792.336,1.7696847849212654e+30,591345000.0,5322.0,5.73196e+25,8.70419416,0.07966268682994028,19085702.999999996,10.043780114850653
41206,1025.03,2.2071349564748368e+30,793097999.9999999,6028.0,2.20168e+25,4.85386933,0.058095025646645114,10836205.0,11.967684741865977
41207,1098.45,2.1275985616469148e+30,626130000.0,5986.0,2.0498400000000003e+25,10.446347,0.09566288163752587,10416739.0,12.057763629674826
41208,891.462,2.3662077461306806e+30,890496000.0,6108.0,3.15068e+25,59.980627,0.31780609531095416,13422912.0,11.161464390844072
41209,1221.96,2.0878303642329535e+30,751356000.0,5860.0,4.34642e+25,3.59576964,0.04669068458205,16219351.999999998,10.545691438834265
41210,250.357,1.3362114331090904e+30,493947000.0,4315.0,6.74677034096e+26,3.4893702,0.03943563499530478,81344260.879708,6.508073667120461
41211,165.441,1.9303164879157365e+30,840732579.0,5763.48,5.6059576638e+25,4.2217534,0.05061786539185012,18765445.113393,10.161140137380091
41212,965.56,2.3264395487167196e+30,925281000.0,6117.0,3.15068e+25,47.318218,0.26980714238200715,13422912.0,11.161464390844072
41213,1072.88,2.2469031538887973e+30,834840000.0,6166.0,2.6572000000000005e+25,25.0824626,0.1746809309632774,12164514.0,11.46159574138222
41214,111.276,1.751789096084983e+30,744127677.0,5550.0,3.4528144585999996e+25,2.6794849,0.0361932204025682,14021590.444107002,11.209572601244151
41215,600.0144772,1.6304960939724016e+30,626130000.0,5229.0,3.4923199999999996e+25,38.3260994,0.20824452861681003,14261843.999999996,10.95905320937006
41216,852.888,1.710032488800324e+30,570474000.0,5332.0,6.510139999999999e+25,47.0569043,0.2425982257379817,20553834.0,9.83592042704331
41217,552.058,1.8492211797491874e+30,605259000.0,5473.0,2.7521e+25,7.23400469,0.07145831006804564,12444158.0,11.343407789551907
41218,559.068,2.306555450009739e+30,869625000.0,6124.0,1.3969280000000002e+27,1.645321,0.02866106504683024,107872673.0,7.662341599339468
41219,385.231,1.6304960939724016e+30,570474000.0,5243.0,4.42234e+25,18.369917,0.12754065644598775,16429084.999999998,10.457689520946584
41220,86.3501,2.882001266589755e+30,1220598693.0,6798.4,4.18097107428e+26,22.0930605,0.17438175959947,61280529.066511005,7.106283322930142
41221,716.025,1.869105278456168e+30,744399000.0,5676.0,5.162559999999999e+25,20.552802,0.14385640773027392,17967127.0,10.2074721759793
41222,28.2938,1.5907278965584408e+30,542646000.0,5070.0,8.599838e+25,16.202159,0.11633699006920421,15590152.999999998,22.5839489526095
41223,360.911,1.9685257719910705e+30,744399000.0,5608.0,5.0486799999999995e+25,6.894256,0.07066036933906707,17687483.0,10.300448656682143
41224,1003.26,1.908873475870129e+30,653958000.0,5715.0,1.78412e+25,11.47685909,0.09823773600675988,9577806.999999998,12.413729185135171
41225,872.343,1.7299165875073044e+30,619173000.0,5422.0,4.85888e+25,2.41839004,0.033663806025014495,17337928.0,10.316969605056878
41226,651.558,1.9645489522496743e+30,841797000.0,5785.0,6.14978566306e+26,4.9784805,0.05683090480645457,77288929.44787,6.571065011665468
41227,2257.32,1.829337081042207e+30,667872000.0,5847.0,2.0878e+25,8.127899,0.07695214128472218,10556561.0,11.957884050596054
41228,231.273,2.328925061055092e+30,1043550000.0,6194.0,8.0523619878e+25,1.24564,0.023882472185481445,23027259.802307,9.692797422564473
41229,651.999,1.988409870698051e+30,834840000.0,5770.0,1.9739200000000003e+26,296.637865,0.8689963258948978,39639537.0,8.018308637370211
41230,487.675,1.6901483900933434e+30,556560000.0,5105.0,2.6572e+26,2.248329,0.03181892121008645,9507895.999999998,187.6142261386722
41231,1107.5,1.94864167328409e+30,674829000.0,5727.0,2.5812799999999996e+25,16.29595382,0.12495906966809521,11884869.999999998,11.664244459364303
41232,179.854,8.152480469862008e+29,278280000.0,3566.0,6.5481e+25,10.1346454,0.06809358902191914,20623745.0,9.82631338037513
41233,285.289,2.8198137478836735e+30,1738533429.0,6715.0,5.8637074303599996e+26,10.6551679,0.106466444659095,75224534.31023699,6.613991694660019
41234,136.681,3.49960137242857e+30,1259217000.0,6768.0,2.6382200000000003e+27,2.73477,0.046212272806099505,111857599.99999999,13.458305496815356
41235,385.231,1.6304960939724016e+30,570474000.0,5243.0,4.726019999999999e+25,10.04156,0.08526640977116527,17058284.0,10.366573752958105
41236,170.998,1.789568883628246e+30,577431000.0,5425.0,3.4163999999999996e+25,12.42205,0.1013558732156473,14122021.999999998,10.934157204457518
41237,778.654,2.1474826603538953e+30,827883000.0,5905.0,2.10678e+25,9.176092,0.08801411486266561,10626472.0,11.908343411757945
41238,320.07,1.9685257719910705e+30,681786000.0,6004.0,3.58722e+25,23.228555,0.15880558136847867,14471577.0,10.932932346127537
41239,888.027,2.0480621668189925e+30,862668000.0,6075.0,2.5243399999999997e+25,5.16950177,0.059095004251287116,11814958.999999998,11.54233776943327
41240,108.449,1.252698218539772e+30,424377000.0,4044.0,3.4923199999999996e+25,32.6479,0.17139162059610785,14261843.999999996,10.95905320937006
41241,237.152,1.956595312766882e+30,695700000.0,5780.0,2.1901240270000002e+25,4.6272874,0.05405265917331001,10770347.859246,12.050903726795173
41242,587.158,2.1549391973690127e+30,864045486.0,6054.0,1.267152918096e+27,4.0478229,0.05105736772361694,90692870.18917699,9.833159939219957
41243,171.017,1.3571560164176398e+30,500904000.0,4394.0,4.68684104746e+26,4.9186433,0.0498355462822774,65763480.358101,6.917051587162023
41244,304.798,1.7729855453066242e+30,827883000.0,5591.0,5.49335968688e+26,12.8461782,0.10331977181677894,72430265.606075,6.6835661131090545
41245,201.856,1.6503801926793823e+30,591345000.0,5077.0,4.5362200000000005e+25,12.550171,0.09933409987365548,16638818.0,10.458262401665925
41246,665.583,1.8151199504667158e+30,970779780.0,5672.5,3.54796360906e+26,3.1825049,0.0410752525771077,55510861.485438995,7.349090406152365
41247,108.199,2.1872508577678563e+30,932238000.0,4962.28,3.39742e+26,60.0,0.30964991353984556,54530579.99999999,7.292549287032705
41248,475.758,1.7696847849212654e+30,605259000.0,5039.0,3.5113e+27,11.3909344,0.09531080490171709,67883581.0,48.63498832875949
41249,310.301,1.6901483900933434e+30,556560000.0,5203.0,1.08186e+26,16.08066115,0.11811765331496794,27754666.999999996,8.964155664590862
41250,663.231,2.4457441409586026e+30,1147905000.0,6000.0,1.0818599999999998e+27,5.1817,0.06279462172184513,92981629.99999999,7.98706320391487
41251,384.707,1.4942237381633653e+30,827883000.0,4911.0,1.896029598892e+27,4.2842125,0.04693371787410073,96406118.68440598,13.021058309071305
41252,1079.395249,2.1474826603538953e+30,1071378000.0,5727.0,4.13764e+25,14.970418,0.12197470341401055,15799885.999999998,10.579256883468782
41253,865.546,2.1872508577678563e+30,681786000.0,5871.0,3.4353800000000002e+25,44.99760056,0.25560128545332295,14122021.999999998,10.994902522260064
41254,373.675,1.8163090195693932e+30,1196604000.0,5674.8,4.978421031739999e+26,5.4566563,0.058854551998646865,68238342.761547,6.824094755459283
41255,765.939,1.9693211359393496e+30,890496000.0,5788.0,4.3015553607e+26,3.6173338,0.04596885116627532,62349130.726203,7.062770244568991
41256,130.284,1.3263886883478418e+30,521775000.0,4279.0,1.6464757114e+26,3.2725202,0.037691570973676966,35405064.433275,8.383684342045916
41257,143.312,1.7913385684131672e+30,1127034000.0,5626.5,2.4371190422799997e+26,4.7126751,0.0531296111422527,44714925.431172,7.780044646309723
41258,575.889,2.3662077461306806e+30,932238000.0,6280.0,1.52789e+27,2.1746742,0.03481376736600837,102139970.99999999,9.3478340940661
41259,295.737,2.2643017402574054e+30,820946870.9999999,6142.0,3.7746211178e+26,74.605824,0.3621810023262584,57578015.800509,7.2672540747101255
41260,648.979,2.107714462939934e+30,758313000.0,5949.0,2.0498400000000003e+25,15.0540329,0.12166801708361481,10416739.0,12.057763629674826
41261,326.088,1.6432219171448694e+30,946152000.0000001,5340.0,6.85387267786e+26,5.1737334,0.054937283662821544,82015367.74901399,6.5036315191443235
41262,284.002,2.1200177490148782e+30,862668000.0,6025.9,1.03388076168e+27,25.1760133,0.17173950907711683,88573628.33400199,8.411470980928746
41263,581.487,5.766388625024348e+30,1641852000.0,9500.0,1.891635783934e+27,3.79738,0.06792918757098325,96366201.60073599,13.001648081873778
41264,617.411,2.0928013889096985e+30,709614000.0,6004.0,5.38349807554e+26,7.4190257,0.07572506716835241,71601361.36027099,6.702431293173712
41265,95.1274,1.829337081042207e+30,626130000.0,5450.0,5.84584e+25,5.6057,0.0600696467733882,14191933.000000002,18.525681279948397
41266,773.248,2.5451646344935054e+30,1078335000.0,6368.0,6.11165178728e+26,3.2690486,0.04680424995514324,77021359.916502,6.575769860205646
41267,163.982,1.7440342975892604e+30,588990055.5,5535.0,4.9669154886e+25,23.6574866,0.15438193768355554,17464703.418913,10.393808442915072
41268,321.671,3.299169657462206e+30,1662723000.0,7348.0,1.5839314450440002e+27,1.725841,0.03333505299016264,93570754.686491,11.546928698890651
41269,80.4373,1.5310756004374993e+30,660915000.0,5443.0,1.750905e+26,0.792052,0.015356960699040217,29432531.0,12.900832322514312
41270,716.553,1.9928837929071217e+30,1085292000.0,5809.0,5.76855099158e+26,2.0960251,0.03207677686551457,74506580.359475,6.632661628078097
41271,284.876,1.8889893771631484e+30,647001000.0,5652.0,3.8149799999999998e+25,6.4215,0.06647190023139814,15030865.0,10.777913282219531
41272,81.856,1.4494182344180294e+30,521775000.0,4742.0,3.5726744871999995e+25,6.9551801,0.06417549675725431,14290583.922722997,11.166160527791186
